date,pk,player_id,name,team,opp,home,opp_sp,opp_sp_id,sp_hand,season_hr,season_pa,exp_pa,f_bat,f_platoon,f_arsenal,f_pit,f_park,f_wind,f_temp,wind,hr_pa,p,odds_dk,odds_mgm,odds_czr,fair,played,pa_actual,hr_actual,hr_yes,graded_at
2026-08-16,822774,543807,George Springer,Toronto Blue Jays,New York Yankees,1,Ryan Weathers,677960,L,12,394,4.2,1.0,0.88,0.93,1.04,1.01,1.0,1.0,ROOF,0.03211,12.8,600,500,575,+681,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,824642,671056,Iván Herrera,St. Louis Cardinals,Chicago Cubs,0,Edward Cabrera,665795,R,13,544,4.5,0.86,0.89,1.01,1.14,1.0,1.0,1.0,,0.02995,12.8,620,450,575,+681,1,5,0,0,2026-08-17T04:20:03Z
2026-08-16,824156,663728,Cal Raleigh,Seattle Mariners,Houston Astros,0,Hunter Brown,686613,R,12,380,4.2,1.02,1.01,1.0,0.99,1.04,1.0,1.0,,0.03213,12.8,415,390,390,+681,1,4,1,1,2026-08-17T04:20:03Z
2026-08-16,824965,680869,Zack Gelof,Athletics,Texas Rangers,1,Cody Bradford,674003,L,13,268,3.7,1.28,1.01,1.07,0.93,1.0,1.0,1.0,,0.03612,12.7,404,333,390,+687,1,5,1,1,2026-08-17T04:20:03Z
2026-08-16,822940,691723,Coby Mayo,Baltimore Orioles,Tampa Bay Rays,0,Freddy Peralta,642547,R,15,314,3.2,1.29,0.8,1.0,1.07,0.98,1.0,1.0,ROOF,0.04104,12.6,462,550,475,+694,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,822774,502671,Paul Goldschmidt,New York Yankees,Toronto Blue Jays,0,Dylan Cease,656302,R,16,328,3.8,1.31,0.99,1.07,0.86,1.01,1.0,1.0,ROOF,0.03487,12.6,,,,+694,1,1,0,0,2026-08-17T04:20:03Z
2026-08-16,823590,543760,Marcus Semien,New York Mets,Washington Nationals,1,Jake Irvin,663623,R,14,410,3.9,1.07,1.06,1.12,1.07,0.97,1.25,1.04,WIND 13 OUT,0.03401,12.6,,,,+694,0,0,0,0,2026-08-17T04:20:03Z
2026-08-16,823344,668939,Adley Rutschman,Boston Red Sox,Pittsburgh Pirates,0,Lake Bachar,669199,R,8,302,4.3,0.93,0.96,1.0,1.12,0.94,1.2,1.03,WIND 10 OUT,0.02996,12.3,660,625,625,+713,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,824397,657757,Gavin Sheets,San Diego Padres,Cleveland Guardians,0,Tanner Bibee,676440,R,15,391,3.4,1.15,1.18,1.07,1.11,0.98,1.18,1.04,WIND 9 OUT,0.03802,12.3,551,500,525,+713,1,3,1,1,2026-08-17T04:20:03Z
2026-08-16,824477,665923,Esteury Ruiz,Miami Marlins,Cincinnati Reds,0,Nick Lodolo,666157,L,6,166,3.2,1.07,1.12,0.96,1.09,1.14,1.18,1.07,HOT 87F · WIND 9 OUT,0.04034,12.3,670,425,700,+713,1,5,0,0,2026-08-17T04:20:03Z
2026-08-16,824642,677592,Everson Pereira,St. Louis Cardinals,Chicago Cubs,0,Edward Cabrera,665795,R,5,100,3.2,1.16,1.06,0.91,1.14,1.0,1.0,1.0,,0.04035,12.3,,,,+713,0,0,0,0,2026-08-17T04:20:03Z
2026-08-16,824642,621438,Tyrone Taylor,Chicago Cubs,St. Louis Cardinals,1,Hunter Dobbins,690928,R,10,182,3.2,1.3,1.08,0.99,1.01,1.0,1.0,1.0,,0.04017,12.3,,,,+713,1,1,0,0,2026-08-17T04:20:03Z
2026-08-16,823912,596142,Gary Sánchez,Milwaukee Brewers,Los Angeles Dodgers,0,Tarik Skubal,669373,L,10,215,3.2,1.22,1.05,1.01,0.98,1.1,1.0,1.0,,0.04009,12.3,479,333,425,+713,1,5,0,0,2026-08-17T04:20:03Z
2026-08-16,823590,673357,Luis Robert Jr.,New York Mets,Washington Nationals,1,Jake Irvin,663623,R,6,171,3.8,1.06,0.93,1.0,1.07,0.97,1.25,1.04,WIND 13 OUT,0.03354,12.2,498,425,525,+720,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,822940,650490,Yandy Díaz,Tampa Bay Rays,Baltimore Orioles,1,Trevor Rogers,669432,L,17,520,4.4,1.05,1.16,1.05,0.93,0.98,1.0,1.0,ROOF,0.0289,12.1,558,450,500,+726,1,5,0,0,2026-08-17T04:20:03Z
2026-08-16,824397,665487,Fernando Tatis Jr.,San Diego Padres,Cleveland Guardians,0,Tanner Bibee,676440,R,13,537,4.4,0.87,0.89,0.94,1.11,0.98,1.18,1.04,WIND 9 OUT,0.02879,12.1,459,360,400,+726,1,5,0,0,2026-08-17T04:20:03Z
2026-08-16,823912,663656,Kyle Tucker,Los Angeles Dodgers,Milwaukee Brewers,1,Logan Henderson,701656,R,11,476,4.1,0.85,1.02,1.07,1.08,1.1,1.0,1.0,,0.03096,12.1,502,425,500,+726,1,3,0,0,2026-08-17T04:20:03Z
2026-08-16,824156,670623,Isaac Paredes,Houston Astros,Seattle Mariners,1,Bryan Woo,693433,R,16,497,4.2,1.04,1.14,1.03,0.93,1.04,1.0,1.0,,0.03035,12.1,561,425,525,+726,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,824156,514888,Jose Altuve,Houston Astros,Seattle Mariners,1,Bryan Woo,693433,R,13,418,4.3,1.01,1.06,1.11,0.93,1.04,1.0,1.0,,0.02967,12.1,880,525,700,+726,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,823590,701807,Carson Benge,New York Mets,Washington Nationals,1,Jake Irvin,663623,R,14,488,4.1,0.96,0.96,0.92,1.07,0.97,1.25,1.04,WIND 13 OUT,0.03065,12.0,545,475,500,+733,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,824477,663886,Tyler Stephenson,Cincinnati Reds,Miami Marlins,1,Eury Pérez,691587,R,11,338,3.6,1.04,1.15,1.02,0.97,1.14,1.18,1.07,HOT 87F · WIND 9 OUT,0.03485,12.0,,,,+733,1,1,1,1,2026-08-17T04:20:03Z
2026-08-16,824477,680574,Matt McLain,Cincinnati Reds,Miami Marlins,1,Eury Pérez,691587,R,11,363,3.7,1.0,0.92,0.91,0.97,1.14,1.18,1.07,HOT 87F · WIND 9 OUT,0.03353,11.9,650,475,525,+740,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,824965,607043,Brandon Nimmo,Texas Rangers,Athletics,0,Jacob Lopez,682052,L,13,498,4.2,0.91,1.1,1.13,1.07,1.0,1.0,1.0,,0.02973,11.9,425,450,425,+740,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,824156,702284,Cole Young,Seattle Mariners,Houston Astros,0,Hunter Brown,686613,R,15,497,4.0,0.99,1.09,0.96,0.99,1.04,1.0,1.0,,0.0313,11.9,830,675,750,+740,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,822774,663757,Trent Grisham,New York Yankees,Toronto Blue Jays,0,Dylan Cease,656302,R,16,411,4.0,1.16,1.12,1.1,0.86,1.01,1.0,1.0,ROOF,0.0308,11.8,520,425,475,+747,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,824642,683737,Michael Busch,Chicago Cubs,St. Louis Cardinals,1,Hunter Dobbins,690928,R,14,552,4.5,0.89,0.97,0.98,1.01,1.0,1.0,1.0,,0.02748,11.8,469,380,475,+747,0,0,0,0,2026-08-17T04:20:03Z
2026-08-16,823182,642715,Willy Adames,San Francisco Giants,Colorado Rockies,1,Gabriel Hughes,687312,R,19,485,4.2,1.18,1.13,1.15,0.9,0.91,1.0,1.0,,0.02949,11.8,,,,+747,0,0,0,0,2026-08-17T04:20:03Z
2026-08-16,823912,661388,William Contreras,Milwaukee Brewers,Los Angeles Dodgers,0,Tarik Skubal,669373,L,12,493,4.3,0.88,0.96,0.91,0.98,1.1,1.0,1.0,,0.02876,11.8,610,400,575,+747,1,5,0,0,2026-08-17T04:20:03Z
2026-08-16,824965,677649,Ezequiel Duran,Texas Rangers,Athletics,0,Jacob Lopez,682052,L,13,439,3.8,0.98,0.91,1.01,1.07,1.0,1.0,1.0,,0.0321,11.7,594,400,500,+755,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,822940,689414,Liam Hicks,Tampa Bay Rays,Baltimore Orioles,1,Trevor Rogers,669432,L,16,449,4.0,1.1,0.83,0.93,0.93,0.98,1.0,1.0,ROOF,0.03043,11.6,,,,+762,0,0,0,0,2026-08-17T04:20:03Z
2026-08-16,824642,624424,Michael Conforto,Chicago Cubs,St. Louis Cardinals,1,Hunter Dobbins,690928,R,10,214,3.2,1.22,1.02,1.04,1.01,1.0,1.0,1.0,,0.03767,11.6,630,475,575,+762,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,823912,669242,Tommy Edman,Los Angeles Dodgers,Milwaukee Brewers,1,Logan Henderson,701656,R,4,178,3.7,0.9,0.81,0.93,1.08,1.1,1.0,1.0,,0.03279,11.6,582,550,525,+762,1,3,0,0,2026-08-17T04:20:03Z
2026-08-16,823670,592663,J.T. Realmuto,Philadelphia Phillies,Minnesota Twins,0,Dean Kremer,665152,R,8,345,3.8,0.87,1.0,0.98,1.19,0.99,1.2,1.01,WIND 10 OUT,0.03152,11.5,880,650,700,+770,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,824965,679822,Justin Foscue,Texas Rangers,Athletics,0,Jacob Lopez,682052,L,7,163,3.2,1.14,1.12,1.05,1.07,1.0,1.0,1.0,,0.03735,11.5,529,390,500,+770,1,3,0,0,2026-08-17T04:20:03Z
2026-08-16,823991,686681,Michael Massey,Kansas City Royals,Los Angeles Angels,0,Ryan Johnson,696270,R,10,340,3.3,0.98,0.95,1.02,1.19,1.02,1.0,1.0,,0.03637,11.5,466,375,425,+770,1,4,1,1,2026-08-17T04:20:03Z
2026-08-16,823912,592885,Christian Yelich,Milwaukee Brewers,Los Angeles Dodgers,0,Tarik Skubal,669373,L,8,375,4.4,0.83,0.96,0.99,0.98,1.1,1.0,1.0,,0.02739,11.5,890,,850,+770,0,0,0,0,2026-08-17T04:20:03Z
2026-08-16,824156,701358,Cam Smith,Houston Astros,Seattle Mariners,1,Bryan Woo,693433,R,16,446,3.7,1.11,0.95,1.12,0.93,1.04,1.0,1.0,,0.03243,11.5,730,550,625,+770,0,0,0,0,2026-08-17T04:20:03Z
2026-08-16,824397,666176,Jo Adell,Cleveland Guardians,San Diego Padres,1,Casey Mize,663554,R,18,502,4.1,1.11,0.8,1.02,0.87,0.98,1.18,1.04,WIND 9 OUT,0.02914,11.4,565,390,500,+777,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,823182,805811,Bryce Eldridge,San Francisco Giants,Colorado Rockies,1,Gabriel Hughes,687312,R,13,326,4.1,1.16,1.09,1.15,0.9,0.91,1.0,1.0,,0.02909,11.4,463,550,500,+777,1,5,0,0,2026-08-17T04:20:03Z
2026-08-16,824965,641680,Jonah Heim,Athletics,Texas Rangers,1,Cody Bradford,674003,L,11,281,3.7,1.14,1.2,0.99,0.93,1.0,1.0,1.0,,0.03212,11.4,443,,475,+777,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,822940,641933,Tyler O'Neill,Baltimore Orioles,Tampa Bay Rays,0,Freddy Peralta,642547,R,10,243,3.2,1.16,0.83,1.04,1.07,0.98,1.0,1.0,ROOF,0.0368,11.3,,390,,+785,0,0,0,0,2026-08-17T04:20:03Z
2026-08-16,822774,665862,Jazz Chisholm Jr.,New York Yankees,Toronto Blue Jays,0,Dylan Cease,656302,R,17,450,3.9,1.14,1.11,1.06,0.86,1.01,1.0,1.0,ROOF,0.03036,11.3,,,,+785,1,1,0,0,2026-08-17T04:20:03Z
2026-08-16,824477,672640,Otto Lopez,Miami Marlins,Cincinnati Reds,0,Nick Lodolo,666157,L,9,520,4.3,0.73,0.93,1.03,1.09,1.14,1.18,1.07,HOT 87F · WIND 9 OUT,0.02747,11.3,670,400,625,+785,1,5,0,0,2026-08-17T04:20:03Z
2026-08-16,822940,666018,Jonathan Aranda,Tampa Bay Rays,Baltimore Orioles,1,Trevor Rogers,669432,L,15,522,4.4,0.96,0.8,0.95,0.93,0.98,1.0,1.0,ROOF,0.02663,11.2,740,600,700,+793,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,822940,683748,Victor Mesa Jr.,Tampa Bay Rays,Baltimore Orioles,1,Trevor Rogers,669432,L,10,178,3.2,1.31,0.98,0.94,0.93,0.98,1.0,1.0,ROOF,0.03631,11.2,,,,+793,0,0,0,0,2026-08-17T04:20:03Z
2026-08-16,824880,543510,James McCann,Arizona Diamondbacks,Atlanta Braves,0,Bryce Elder,693821,R,4,113,3.3,1.04,1.16,1.08,1.09,1.02,1.14,1.1,HOT 92F · WIND 7 OUT,0.0354,11.2,620,575,625,+793,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,824236,650402,Gleyber Torres,Detroit Tigers,Chicago White Sox,1,Sean Burke,680732,R,8,293,4.4,0.95,1.0,0.93,0.96,0.95,1.0,1.02,,0.02657,11.2,790,575,700,+793,1,5,0,0,2026-08-17T04:20:03Z
2026-08-16,824477,682663,Agustín Ramírez,Miami Marlins,Cincinnati Reds,0,Nick Lodolo,666157,L,2,150,3.8,0.81,0.99,0.94,1.09,1.14,1.18,1.07,HOT 87F · WIND 9 OUT,0.03073,11.2,531,360,500,+793,1,5,0,0,2026-08-17T04:20:03Z
2026-08-16,823991,686475,Tyler Tolbert,Kansas City Royals,Los Angeles Angels,0,Ryan Johnson,696270,R,3,106,3.2,0.98,1.06,0.88,1.19,1.02,1.0,1.0,,0.03636,11.2,,,,+793,0,0,0,0,2026-08-17T04:20:03Z
2026-08-16,822774,672386,Alejandro Kirk,Toronto Blue Jays,New York Yankees,1,Ryan Weathers,677960,L,5,187,3.8,0.95,0.93,0.98,1.04,1.01,1.0,1.0,ROOF,0.03061,11.1,780,525,700,+801,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,823590,691781,Brady House,Washington Nationals,New York Mets,0,Christian Scott,681035,R,9,241,3.9,1.1,0.98,1.15,0.91,0.97,1.25,1.04,WIND 13 OUT,0.02959,11.1,593,575,525,+801,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,823590,686611,Dylan Crews,Washington Nationals,New York Mets,0,Christian Scott,681035,R,10,298,4.1,1.05,0.92,1.08,0.91,0.97,1.25,1.04,WIND 13 OUT,0.02825,11.1,489,500,500,+801,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,824236,545341,Randal Grichuk,Chicago White Sox,Detroit Tigers,0,Drew Anderson,623454,R,9,191,3.2,1.21,0.97,0.91,1.02,0.95,1.0,1.02,,0.03599,11.1,,,,+801,1,3,0,0,2026-08-17T04:20:03Z
2026-08-16,824642,663494,Bryan Torres,St. Louis Cardinals,Chicago Cubs,0,Edward Cabrera,665795,R,4,117,3.2,1.03,1.08,0.98,1.14,1.0,1.0,1.0,,0.03597,11.1,,,,+801,0,0,0,0,2026-08-17T04:20:03Z
2026-08-16,823344,702332,Caleb Durbin,Boston Red Sox,Pittsburgh Pirates,0,Lake Bachar,669199,R,12,439,3.8,0.94,0.99,0.99,1.12,0.94,1.2,1.03,WIND 10 OUT,0.0301,11.0,920,675,750,+809,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,824880,672515,Gabriel Moreno,Arizona Diamondbacks,Atlanta Braves,0,Bryce Elder,693821,R,8,396,4.2,0.81,0.85,1.03,1.09,1.02,1.14,1.1,HOT 92F · WIND 7 OUT,0.0274,11.0,720,625,700,+809,1,4,1,1,2026-08-17T04:20:03Z
2026-08-16,824397,593428,Xander Bogaerts,San Diego Padres,Cleveland Guardians,0,Tanner Bibee,676440,R,11,466,4.0,0.86,1.05,1.05,1.11,0.98,1.18,1.04,WIND 9 OUT,0.02861,11.0,940,675,750,+809,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,824156,680977,Brendan Donovan,Seattle Mariners,Houston Astros,0,Hunter Brown,686613,R,3,136,4.0,0.91,1.03,1.1,0.99,1.04,1.0,1.0,,0.02877,11.0,900,675,750,+809,1,5,0,0,2026-08-17T04:20:03Z
2026-08-16,824880,694374,Tim Tawa,Arizona Diamondbacks,Atlanta Braves,0,Bryce Elder,693821,R,7,208,3.2,1.04,1.14,0.97,1.09,1.02,1.14,1.1,HOT 92F · WIND 7 OUT,0.03535,10.9,650,450,575,+817,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,823590,666182,Bo Bichette,New York Mets,Washington Nationals,1,Jake Irvin,663623,R,12,532,4.3,0.83,0.83,1.04,1.07,0.97,1.25,1.04,WIND 13 OUT,0.02652,10.9,630,550,625,+817,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,824397,669134,Luis Campusano,San Diego Padres,Cleveland Guardians,0,Tanner Bibee,676440,R,5,149,3.3,1.03,1.02,0.95,1.11,0.98,1.18,1.04,WIND 9 OUT,0.03427,10.9,,,,+817,0,0,0,0,2026-08-17T04:20:03Z
2026-08-16,823670,663616,Trevor Larnach,Minnesota Twins,Philadelphia Phillies,1,Andrew Painter,691725,R,10,367,3.6,0.94,0.93,1.03,1.11,0.99,1.2,1.01,WIND 10 OUT,0.0317,10.9,920,525,700,+817,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,824642,699625,Jimmy Crooks,St. Louis Cardinals,Chicago Cubs,0,Edward Cabrera,665795,R,4,122,3.2,1.02,0.97,0.97,1.14,1.0,1.0,1.0,,0.03554,10.9,860,525,625,+817,1,5,0,0,2026-08-17T04:20:03Z
2026-08-16,824156,673237,Yainer Diaz,Houston Astros,Seattle Mariners,1,Bryan Woo,693433,R,8,239,3.7,1.04,1.17,1.09,0.93,1.04,1.0,1.0,,0.0306,10.9,990,600,750,+817,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,824397,663993,Nathaniel Lowe,Cleveland Guardians,San Diego Padres,1,Casey Mize,663554,R,14,309,3.4,1.25,1.15,0.93,0.87,0.98,1.18,1.04,WIND 9 OUT,0.03271,10.7,508,500,500,+835,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,824477,682622,Noelvi Marte,Cincinnati Reds,Miami Marlins,1,Eury Pérez,691587,R,6,198,3.3,1.0,0.89,0.86,0.97,1.14,1.18,1.07,HOT 87F · WIND 9 OUT,0.03356,10.7,,,,+835,0,0,0,0,2026-08-17T04:20:03Z
2026-08-16,823344,668804,Bryan Reynolds,Pittsburgh Pirates,Boston Red Sox,1,Patrick Sandoval,663776,L,15,543,4.3,0.94,1.07,0.96,0.95,0.94,1.2,1.03,WIND 10 OUT,0.02564,10.6,730,750,750,+843,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,822774,678218,Brandon Valenzuela,Toronto Blue Jays,New York Yankees,1,Ryan Weathers,677960,L,8,225,3.2,1.07,0.99,1.03,1.04,1.01,1.0,1.0,ROOF,0.03442,10.6,,,,+843,0,0,0,0,2026-08-17T04:20:03Z
2026-08-16,823670,681082,Bryson Stott,Philadelphia Phillies,Minnesota Twins,0,Dean Kremer,665152,R,9,463,3.9,0.78,0.9,1.0,1.19,0.99,1.2,1.01,WIND 10 OUT,0.0282,10.6,780,725,750,+843,1,5,0,0,2026-08-17T04:20:03Z
2026-08-16,823991,642350,Jose Siri,Los Angeles Angels,Kansas City Royals,1,Noah Cameron,702070,L,7,149,3.2,1.18,1.18,1.1,0.94,1.02,1.0,1.0,,0.03449,10.6,534,333,500,+843,1,3,0,0,2026-08-17T04:20:03Z
2026-08-16,822940,681297,Colton Cowser,Baltimore Orioles,Tampa Bay Rays,0,Freddy Peralta,642547,R,10,289,3.2,1.07,1.11,0.87,1.07,0.98,1.0,1.0,ROOF,0.03392,10.5,710,525,625,+852,1,5,1,1,2026-08-17T04:20:03Z
2026-08-16,824880,663586,Austin Riley,Atlanta Braves,Arizona Diamondbacks,1,Michael Soroka,647336,R,15,488,4.0,1.01,1.14,0.99,0.87,1.02,1.14,1.1,HOT 92F · WIND 7 OUT,0.02731,10.5,399,425,400,+852,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,824397,800050,Chase DeLauter,Cleveland Guardians,San Diego Padres,1,Casey Mize,663554,R,13,452,4.3,0.97,1.1,1.12,0.87,0.98,1.18,1.04,WIND 9 OUT,0.02535,10.5,594,450,525,+852,1,1,0,0,2026-08-17T04:20:03Z
2026-08-16,824236,805367,Chase Meidroth,Chicago White Sox,Detroit Tigers,0,Drew Anderson,623454,R,12,493,4.2,0.88,0.92,0.93,1.02,0.95,1.0,1.02,,0.02597,10.5,1240,900,950,+852,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,822940,656775,Cedric Mullins,Tampa Bay Rays,Baltimore Orioles,1,Trevor Rogers,669432,L,13,405,3.8,1.03,0.8,1.01,0.93,0.98,1.0,1.0,ROOF,0.02847,10.4,,,,+862,0,0,0,0,2026-08-17T04:20:03Z
2026-08-16,823590,695734,Daylen Lile,Washington Nationals,New York Mets,0,Christian Scott,681035,R,15,508,4.1,0.98,1.16,1.05,0.91,0.97,1.25,1.04,WIND 13 OUT,0.02637,10.4,548,525,500,+862,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,823590,672356,Gabriel Arias,New York Mets,Washington Nationals,1,Jake Irvin,663623,R,5,139,3.2,1.06,1.16,0.94,1.07,0.97,1.25,1.04,WIND 13 OUT,0.03361,10.4,,,,+862,0,0,0,0,2026-08-17T04:20:03Z
2026-08-16,824397,682657,Angel Martínez,Cleveland Guardians,San Diego Padres,1,Casey Mize,663554,R,12,303,3.6,1.15,1.12,0.98,0.87,0.98,1.18,1.04,WIND 9 OUT,0.03018,10.4,,,,+862,1,3,0,0,2026-08-17T04:20:03Z
2026-08-16,823344,687462,Spencer Horwitz,Pittsburgh Pirates,Boston Red Sox,1,Patrick Sandoval,663776,L,10,339,4.0,0.98,0.93,1.03,0.95,0.94,1.2,1.03,WIND 10 OUT,0.02682,10.3,,,,+871,0,0,0,0,2026-08-17T04:20:03Z
2026-08-16,822774,642708,Amed Rosario,New York Yankees,Toronto Blue Jays,0,Dylan Cease,656302,R,10,199,3.2,1.26,1.16,0.92,0.86,1.01,1.0,1.0,ROOF,0.03341,10.3,,,,+871,1,1,0,0,2026-08-17T04:20:03Z
2026-08-16,823590,665953,Andrés Chaparro,Washington Nationals,New York Mets,0,Christian Scott,681035,R,7,128,3.2,1.24,1.1,1.15,0.91,0.97,1.25,1.04,WIND 13 OUT,0.03328,10.3,448,575,500,+871,1,3,0,0,2026-08-17T04:20:03Z
2026-08-16,823590,805999,A.J. Ewing,New York Mets,Washington Nationals,1,Jake Irvin,663623,R,7,342,4.1,0.83,0.91,1.07,1.07,0.97,1.25,1.04,WIND 13 OUT,0.02624,10.3,558,500,525,+871,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,824236,691011,Drew Romo,Chicago White Sox,Detroit Tigers,0,Drew Anderson,623454,R,6,169,3.4,1.06,1.05,0.92,1.02,0.95,1.0,1.02,,0.03145,10.3,1020,800,850,+871,1,4,1,1,2026-08-17T04:20:03Z
2026-08-16,823670,624641,Edmundo Sosa,Philadelphia Phillies,Minnesota Twins,0,Dean Kremer,665152,R,5,201,3.2,0.93,0.95,1.06,1.19,0.99,1.2,1.01,WIND 10 OUT,0.03348,10.3,960,600,625,+871,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,824642,701675,Nathan Church,St. Louis Cardinals,Chicago Cubs,0,Edward Cabrera,665795,R,9,341,3.3,0.93,0.96,0.98,1.14,1.0,1.0,1.0,,0.03231,10.3,890,550,750,+871,1,5,0,0,2026-08-17T04:20:03Z
2026-08-16,824156,647304,Josh Naylor,Seattle Mariners,Houston Astros,0,Hunter Brown,686613,R,10,492,4.3,0.79,0.92,0.97,0.99,1.04,1.0,1.0,,0.02498,10.3,800,525,700,+871,1,5,0,0,2026-08-17T04:20:03Z
2026-08-16,822940,668723,Ryan Vilade,Tampa Bay Rays,Baltimore Orioles,1,Trevor Rogers,669432,L,9,198,3.2,1.2,1.1,0.98,0.93,0.98,1.0,1.0,ROOF,0.03303,10.2,690,650,625,+880,1,4,1,1,2026-08-17T04:20:03Z
2026-08-16,824880,672695,Geraldo Perdomo,Arizona Diamondbacks,Atlanta Braves,0,Bryce Elder,693821,R,9,517,4.3,0.73,0.99,0.95,1.09,1.02,1.14,1.1,HOT 92F · WIND 7 OUT,0.02471,10.2,930,600,750,+880,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,824880,596146,Max Kepler,Arizona Diamondbacks,Atlanta Braves,0,Bryce Elder,693821,R,2,120,3.6,0.87,0.92,0.98,1.09,1.02,1.14,1.1,HOT 92F · WIND 7 OUT,0.02951,10.2,557,450,500,+880,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,823590,676724,Jared Young,New York Mets,Washington Nationals,1,Jake Irvin,663623,R,8,240,3.2,1.04,1.1,0.99,1.07,0.97,1.25,1.04,WIND 13 OUT,0.03312,10.2,495,375,425,+880,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,824965,553869,Elias Díaz,Texas Rangers,Athletics,0,Jacob Lopez,682052,L,5,159,3.2,1.01,1.18,1.01,1.07,1.0,1.0,1.0,,0.03301,10.2,557,475,500,+880,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,824156,642215,Weston Wilson,Seattle Mariners,Houston Astros,0,Hunter Brown,686613,R,4,111,3.2,1.05,0.97,1.03,0.99,1.04,1.0,1.0,,0.03304,10.2,,,,+880,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,824236,643217,Andrew Benintendi,Chicago White Sox,Detroit Tigers,0,Drew Anderson,623454,R,12,366,3.4,1.04,1.09,1.05,1.02,0.95,1.0,1.02,,0.03092,10.1,690,575,700,+890,1,2,0,0,2026-08-17T04:20:03Z
2026-08-16,823670,605170,Victor Caratini,Minnesota Twins,Philadelphia Phillies,1,Andrew Painter,691725,R,7,327,3.7,0.85,0.95,0.91,1.11,0.99,1.2,1.01,WIND 10 OUT,0.02844,10.1,1100,,950,+890,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,823344,678011,Anthony Seigler,Boston Red Sox,Pittsburgh Pirates,0,Lake Bachar,669199,R,3,155,3.7,0.88,0.91,1.0,1.12,0.94,1.2,1.03,WIND 10 OUT,0.02807,10.0,880,,850,+900,1,3,0,0,2026-08-17T04:20:03Z
2026-08-16,823344,642201,Eli White,Boston Red Sox,Pittsburgh Pirates,0,Lake Bachar,669199,R,5,160,3.2,1.01,0.92,0.96,1.12,0.94,1.2,1.03,WIND 10 OUT,0.03234,10.0,,,,+900,1,1,0,0,2026-08-17T04:20:03Z
2026-08-16,823590,593871,Jorge Polanco,New York Mets,Washington Nationals,1,Jake Irvin,663623,R,2,138,3.9,0.83,0.93,1.0,1.07,0.97,1.25,1.04,WIND 13 OUT,0.02654,10.0,526,400,500,+900,1,4,0,0,2026-08-17T04:20:03Z
2026-08-16,824236,805808,Kevin McGonigle,Detroit Tigers,Chicago White Sox,1,Sean Burke,680732,R,12,536,4.5,0.83,0.96,1.12,0.96,0.95,1.0,1.02,,0.02325,10.0,820,600,700,+900,1,5,0,0,2026-08-17T04:20:03Z
2026-08-16,824477,805300,Jakob Marsee,Miami Marlins,Cincinnati Reds,0,Nick Lodolo,666157,L,7,471,4.0,0.69,0.87,0.94,1.09,1.14,1.18,1.07,HOT 87F · WIND 9 OUT,0.02599,10.0,800,425,625,+900,1,5,0,0,2026-08-17T04:20:03Z
2026-08-16,823182,650489,Willi Castro,Colorado Rockies,San Francisco Giants,0,Blade Tidwell,694918,R,13,415,4.0,1.02,1.08,1.04,0.92,0.91,1.0,1.0,,0.02587,10.0,820,775,750,+900,1,5,0,0,2026-08-17T04:20:03Z
