pitcher,pt,n,date
669199,SL,8,2026-05-25
669199,ST,1,2026-05-25
669270,CH,1,2026-05-25
669270,FC,1,2026-05-25
669270,FF,1,2026-05-25
669270,SI,1,2026-05-25
669330,CH,6,2026-05-25
669330,CU,1,2026-05-25
669330,FC,12,2026-05-25
669330,FF,6,2026-05-25
669330,SL,4,2026-05-25
669387,CU,6,2026-05-25
669387,FF,39,2026-05-25
669387,FS,21,2026-05-25
669387,SI,6,2026-05-25
669387,SL,7,2026-05-25
669387,ST,7,2026-05-25
669461,CH,9,2026-05-25
669461,CU,20,2026-05-25
669461,FC,5,2026-05-25
669461,FF,33,2026-05-25
669461,SI,14,2026-05-25
669461,SL,20,2026-05-25
669947,FF,4,2026-05-25
669947,FS,7,2026-05-25
669947,SI,6,2026-05-25
669947,SL,8,2026-05-25
669947,ST,5,2026-05-25
670036,FC,4,2026-05-25
670036,FF,13,2026-05-25
670036,SI,1,2026-05-25
670036,ST,7,2026-05-25
670280,FF,7,2026-05-25
670280,FS,7,2026-05-25
670329,CH,5,2026-05-25
670329,CU,5,2026-05-25
670329,FF,16,2026-05-25
670329,SL,6,2026-05-25
671106,CH,3,2026-05-25
671106,FC,21,2026-05-25
671106,FF,15,2026-05-25
671106,SI,28,2026-05-25
671106,ST,16,2026-05-25
671936,CH,2,2026-05-25
671936,FF,5,2026-05-25
671936,SL,3,2026-05-25
673513,FF,12,2026-05-25
673513,FS,5,2026-05-25
673513,SI,2,2026-05-25
673513,SL,6,2026-05-25
675848,CH,1,2026-05-25
675848,FF,13,2026-05-25
675848,SL,1,2026-05-25
675848,ST,10,2026-05-25
676083,CH,14,2026-05-25
676083,CU,3,2026-05-25
676083,FF,36,2026-05-25
676083,SI,6,2026-05-25
676083,SL,23,2026-05-25
676083,ST,11,2026-05-25
676440,CH,14,2026-05-25
676440,CU,3,2026-05-25
676440,FC,15,2026-05-25
676440,FF,23,2026-05-25
676440,SI,6,2026-05-25
676571,FF,13,2026-05-25
676571,SI,7,2026-05-25
676571,ST,9,2026-05-25
676879,CH,1,2026-05-25
676879,CU,2,2026-05-25
676879,SI,14,2026-05-25
676879,SL,4,2026-05-25
676962,CH,7,2026-05-25
676962,CU,35,2026-05-25
676962,FF,27,2026-05-25
676962,SI,14,2026-05-25
677053,CH,2,2026-05-25
677053,FF,4,2026-05-25
677053,SI,2,2026-05-25
677053,SL,2,2026-05-25
677053,ST,2,2026-05-25
677955,CH,2,2026-05-25
677955,FF,1,2026-05-25
677955,SL,2,2026-05-25
677958,FC,6,2026-05-25
677958,FF,6,2026-05-25
677958,SI,34,2026-05-25
677958,SL,39,2026-05-25
678022,CH,13,2026-05-25
678022,FC,8,2026-05-25
678022,FF,23,2026-05-25
678022,SI,1,2026-05-25
678022,ST,18,2026-05-25
680573,CU,10,2026-05-25
680573,FF,7,2026-05-25
680573,FS,8,2026-05-25
680573,SL,10,2026-05-25
680694,CU,26,2026-05-25
680694,FF,25,2026-05-25
680694,SI,27,2026-05-25
680694,SL,14,2026-05-25
681084,FF,7,2026-05-25
681084,FS,6,2026-05-25
681084,SL,2,2026-05-25
681810,CH,2,2026-05-25
681810,CU,7,2026-05-25
681810,FF,3,2026-05-25
681810,SI,5,2026-05-25
681810,ST,19,2026-05-25
681911,CH,2,2026-05-25
681911,FF,6,2026-05-25
681911,SL,4,2026-05-25
682243,CU,4,2026-05-25
682243,FC,15,2026-05-25
682243,FF,25,2026-05-25
682243,FS,20,2026-05-25
682243,SL,15,2026-05-25
682243,ST,4,2026-05-25
682608,CH,14,2026-05-25
682608,FF,15,2026-05-25
682608,SL,8,2026-05-25
685299,CH,21,2026-05-25
685299,CU,7,2026-05-25
685299,FF,27,2026-05-25
685299,SI,2,2026-05-25
685299,SL,23,2026-05-25
685801,CU,2,2026-05-25
685801,FF,8,2026-05-25
685801,SL,7,2026-05-25
686218,CH,9,2026-05-25
686218,CU,12,2026-05-25
686218,FF,48,2026-05-25
686218,SL,23,2026-05-25
687396,FF,8,2026-05-25
689147,FF,4,2026-05-25
689147,SI,4,2026-05-25
689147,ST,6,2026-05-25
689254,CH,1,2026-05-25
689254,FC,3,2026-05-25
689254,ST,2,2026-05-25
689296,CH,8,2026-05-25
689296,FC,1,2026-05-25
689296,FF,4,2026-05-25
689296,SI,3,2026-05-25
689296,ST,2,2026-05-25
690997,CH,2,2026-05-25
690997,CU,7,2026-05-25
690997,FC,3,2026-05-25
690997,FF,10,2026-05-25
690997,SI,33,2026-05-25
690997,ST,23,2026-05-25
691799,CU,4,2026-05-25
691799,FF,5,2026-05-25
691799,SI,2,2026-05-25
691799,SL,5,2026-05-25
693855,CH,10,2026-05-25
693855,FF,6,2026-05-25
693855,SI,2,2026-05-25
693855,SL,1,2026-05-25
693855,ST,11,2026-05-25
694361,CU,3,2026-05-25
694361,FF,8,2026-05-25
694361,ST,3,2026-05-25
694738,CH,10,2026-05-25
694738,CU,23,2026-05-25
694738,FC,18,2026-05-25
694738,FF,1,2026-05-25
694738,SI,41,2026-05-25
694819,CU,5,2026-05-25
694819,FC,7,2026-05-25
694819,FF,73,2026-05-25
694819,SL,11,2026-05-25
695001,FF,2,2026-05-25
695001,SI,3,2026-05-25
695001,SL,6,2026-05-25
695001,ST,13,2026-05-25
696062,CH,7,2026-05-25
696062,FC,4,2026-05-25
696062,FF,17,2026-05-25
696062,SL,13,2026-05-25
700327,CH,1,2026-05-25
700327,FF,7,2026-05-25
700327,SL,1,2026-05-25
701542,CH,7,2026-05-25
701542,CU,4,2026-05-25
701542,FF,44,2026-05-25
701542,SI,16,2026-05-25
701542,ST,14,2026-05-25
702056,FF,38,2026-05-25
702056,FS,34,2026-05-25
702056,SL,26,2026-05-25
702752,CH,4,2026-05-25
702752,CU,2,2026-05-25
702752,FC,25,2026-05-25
702752,FF,2,2026-05-25
702752,SI,7,2026-05-25
802408,CU,13,2026-05-25
802408,FF,27,2026-05-25
802408,SI,10,2026-05-25
802408,SL,9,2026-05-25
805299,FC,3,2026-05-25
805299,SI,8,2026-05-25
805299,ST,1,2026-05-25
805673,CH,7,2026-05-25
805673,CU,15,2026-05-25
805673,FC,4,2026-05-25
805673,FF,30,2026-05-25
805673,SI,4,2026-05-25
805673,SL,28,2026-05-25
806188,CH,1,2026-05-25
806188,CU,6,2026-05-25
806188,SI,4,2026-05-25
806188,SL,2,2026-05-25
806188,ST,5,2026-05-25
837227,FF,48,2026-05-25
837227,SI,4,2026-05-25
837227,SL,45,2026-05-25
489446,FF,12,2026-05-26
489446,FS,4,2026-05-26
500743,EP,16,2026-05-26
500743,FA,7,2026-05-26
518886,CU,4,2026-05-26
518886,FF,10,2026-05-26
518886,ST,1,2026-05-26
542888,FC,6,2026-05-26
542888,FF,8,2026-05-26
542888,SI,1,2026-05-26
542888,ST,3,2026-05-26
543056,CU,2,2026-05-26
543056,FC,3,2026-05-26
543056,SI,3,2026-05-26
543056,ST,3,2026-05-26
552640,FF,1,2026-05-26
552640,SI,5,2026-05-26
552640,SL,4,2026-05-26
571948,CH,4,2026-05-26
571948,FF,5,2026-05-26
571948,SI,10,2026-05-26
571948,ST,1,2026-05-26
572955,CU,6,2026-05-26
572955,FF,3,2026-05-26
573124,SI,5,2026-05-26
573124,ST,11,2026-05-26
593958,CH,23,2026-05-26
593958,CU,20,2026-05-26
593958,FC,5,2026-05-26
593958,FF,41,2026-05-26
593958,SI,5,2026-05-26
593974,CH,7,2026-05-26
593974,FF,6,2026-05-26
593974,SI,11,2026-05-26
593974,SL,1,2026-05-26
594027,FS,3,2026-05-26
594027,SI,25,2026-05-26
594027,SL,8,2026-05-26
594580,CH,6,2026-05-26
594580,FF,4,2026-05-26
594580,SI,8,2026-05-26
594580,ST,6,2026-05-26
596001,CH,1,2026-05-26
596001,FF,2,2026-05-26
596001,SI,2,2026-05-26
596001,ST,5,2026-05-26
605400,CH,3,2026-05-26
605400,CU,39,2026-05-26
605400,FC,5,2026-05-26
605400,FF,14,2026-05-26
605400,SI,19,2026-05-26
607455,CH,2,2026-05-26
607455,FF,5,2026-05-26
607455,SI,1,2026-05-26
607455,SL,2,2026-05-26
607536,CH,16,2026-05-26
607536,CU,15,2026-05-26
607536,FC,23,2026-05-26
607536,FF,14,2026-05-26
607536,SI,3,2026-05-26
607536,ST,10,2026-05-26
621345,CH,1,2026-05-26
621345,FC,8,2026-05-26
621345,FF,7,2026-05-26
621366,FC,1,2026-05-26
621366,FS,7,2026-05-26
621366,SI,14,2026-05-26
621366,SL,4,2026-05-26
621366,ST,9,2026-05-26
623149,FF,14,2026-05-26
623149,ST,5,2026-05-26
624133,CH,13,2026-05-26
624133,CU,5,2026-05-26
624133,FC,22,2026-05-26
624133,FF,29,2026-05-26
624133,SI,18,2026-05-26
624133,SL,4,2026-05-26
628452,CH,13,2026-05-26
628452,FF,6,2026-05-26
628452,SI,5,2026-05-26
628452,SL,1,2026-05-26
640455,CH,3,2026-05-26
640455,FC,19,2026-05-26
640455,FF,15,2026-05-26
640455,SI,12,2026-05-26
640455,ST,19,2026-05-26
641745,CH,1,2026-05-26
641745,FF,4,2026-05-26
641745,SI,3,2026-05-26
641745,SL,7,2026-05-26
641745,ST,1,2026-05-26
641778,CH,13,2026-05-26
641778,CU,19,2026-05-26
641778,FC,13,2026-05-26
641778,FF,51,2026-05-26
641816,FC,2,2026-05-26
641816,FF,49,2026-05-26
641816,FS,22,2026-05-26
641816,SL,8,2026-05-26
642100,FF,9,2026-05-26
642100,SI,4,2026-05-26
642100,SL,1,2026-05-26
642232,CH,5,2026-05-26
642232,FC,11,2026-05-26
642232,FF,6,2026-05-26
642232,SI,14,2026-05-26
642232,ST,8,2026-05-26
642546,FF,2,2026-05-26
642546,FS,1,2026-05-26
642546,SI,16,2026-05-26
642546,SL,12,2026-05-26
642701,CH,2,2026-05-26
642701,FC,1,2026-05-26
642701,FF,4,2026-05-26
642701,SI,1,2026-05-26
642701,SL,10,2026-05-26
643377,CH,12,2026-05-26
643377,CU,1,2026-05-26
643377,FC,3,2026-05-26
643377,FF,7,2026-05-26
643377,SI,6,2026-05-26
643377,ST,9,2026-05-26
645261,CH,14,2026-05-26
645261,CU,9,2026-05-26
645261,FC,20,2026-05-26
645261,FF,25,2026-05-26
645261,SI,14,2026-05-26
645261,SL,7,2026-05-26
645261,ST,6,2026-05-26
656222,CH,9,2026-05-26
656222,FC,1,2026-05-26
656222,FF,5,2026-05-26
656271,FF,2,2026-05-26
656271,SL,2,2026-05-26
656464,FF,8,2026-05-26
656464,SL,8,2026-05-26
656641,CH,3,2026-05-26
656641,FF,11,2026-05-26
656730,CU,2,2026-05-26
656730,FF,10,2026-05-26
656794,CH,2,2026-05-26
656794,CU,2,2026-05-26
656794,FF,16,2026-05-26
656794,SI,4,2026-05-26
656794,SV,10,2026-05-26
656849,CH,11,2026-05-26
656849,CU,13,2026-05-26
656849,FF,21,2026-05-26
656849,SI,20,2026-05-26
656849,SL,25,2026-05-26
657746,CU,24,2026-05-26
657746,FF,38,2026-05-26
657746,FS,4,2026-05-26
657746,SI,8,2026-05-26
657746,SL,1,2026-05-26
657746,ST,23,2026-05-26
660761,CH,4,2026-05-26
660761,FF,8,2026-05-26
660761,SI,1,2026-05-26
660761,SL,6,2026-05-26
661395,CU,2,2026-05-26
661395,FF,4,2026-05-26
661395,FS,7,2026-05-26
661395,ST,1,2026-05-26
662253,CH,2,2026-05-26
662253,FF,4,2026-05-26
662253,SI,2,2026-05-26
662253,SL,11,2026-05-26
663158,CH,2,2026-05-26
663158,FC,2,2026-05-26
663158,FF,2,2026-05-26
663158,SI,3,2026-05-26
663542,FF,10,2026-05-26
663542,ST,4,2026-05-26
663559,CU,7,2026-05-26
663559,FF,18,2026-05-26
663559,FS,3,2026-05-26
663559,SL,17,2026-05-26
663574,FF,5,2026-05-26
663574,SV,5,2026-05-26
663687,CH,2,2026-05-26
663687,CU,2,2026-05-26
663687,FF,5,2026-05-26
663687,SL,1,2026-05-26
663947,CH,6,2026-05-26
663947,CU,5,2026-05-26
663947,FC,8,2026-05-26
663947,FF,2,2026-05-26
663947,SI,1,2026-05-26
663947,ST,3,2026-05-26
664076,FF,7,2026-05-26
664076,SI,7,2026-05-26
664076,SL,7,2026-05-26
664076,ST,6,2026-05-26
664954,EP,7,2026-05-26
664954,FA,4,2026-05-26
664991,FF,3,2026-05-26
664991,SI,4,2026-05-26
664991,SL,1,2026-05-26
666661,CH,2,2026-05-26
666661,FF,12,2026-05-26
666661,SI,2,2026-05-26
666661,SL,5,2026-05-26
669020,CU,5,2026-05-26
669020,FF,14,2026-05-26
669020,SL,9,2026-05-26
669020,ST,4,2026-05-26
669062,CH,3,2026-05-26
669062,SI,12,2026-05-26
669062,SL,8,2026-05-26
669212,CH,9,2026-05-26
669212,FF,12,2026-05-26
669212,SL,9,2026-05-26
669276,CH,4,2026-05-26
669276,FF,7,2026-05-26
669276,SL,11,2026-05-26
669358,CH,9,2026-05-26
669358,CU,37,2026-05-26
669358,FC,11,2026-05-26
669358,FF,36,2026-05-26
669358,SI,6,2026-05-26
669711,CH,2,2026-05-26
669711,FF,4,2026-05-26
669711,SI,3,2026-05-26
669711,SL,2,2026-05-26
669711,ST,3,2026-05-26
669724,SI,10,2026-05-26
669724,SL,2,2026-05-26
669920,CH,34,2026-05-26
669920,FC,2,2026-05-26
669920,FF,23,2026-05-26
669920,SI,30,2026-05-26
669920,ST,11,2026-05-26
670059,CU,1,2026-05-26
670059,FF,1,2026-05-26
670059,SI,7,2026-05-26
670059,ST,3,2026-05-26
670970,CH,3,2026-05-26
670970,FF,2,2026-05-26
670970,SI,3,2026-05-26
670970,SL,1,2026-05-26
671936,CH,2,2026-05-26
671936,CU,1,2026-05-26
671936,FF,3,2026-05-26
671936,SL,3,2026-05-26
672456,CH,7,2026-05-26
672456,CU,15,2026-05-26
672456,FF,22,2026-05-26
672456,SI,29,2026-05-26
672456,SL,16,2026-05-26
672782,FF,9,2026-05-26
672782,ST,9,2026-05-26
674444,FC,14,2026-05-26
674444,FF,20,2026-05-26
674444,SL,5,2026-05-26
675911,CH,12,2026-05-26
675911,CU,18,2026-05-26
675911,FF,39,2026-05-26
675911,SL,18,2026-05-26
676051,CH,6,2026-05-26
676051,FF,22,2026-05-26
676051,SL,13,2026-05-26
676106,CH,2,2026-05-26
676106,CU,1,2026-05-26
676106,FC,11,2026-05-26
676106,FF,35,2026-05-26
676106,SI,23,2026-05-26
676106,ST,15,2026-05-26
676282,CH,27,2026-05-26
676282,CU,14,2026-05-26
676282,FF,26,2026-05-26
676282,SL,2,2026-05-26
676684,CH,1,2026-05-26
676684,FF,12,2026-05-26
676684,SI,11,2026-05-26
676684,SL,10,2026-05-26
676775,FF,2,2026-05-26
676775,FS,4,2026-05-26
676775,SI,6,2026-05-26
676917,CH,9,2026-05-26
676917,CU,42,2026-05-26
676917,FF,31,2026-05-26
676917,SI,5,2026-05-26
677865,CH,1,2026-05-26
677865,FC,1,2026-05-26
677865,FF,1,2026-05-26
677865,SI,19,2026-05-26
677865,ST,6,2026-05-26
677952,CU,13,2026-05-26
677952,FF,27,2026-05-26
677952,FS,7,2026-05-26
677952,SI,8,2026-05-26
677952,SL,40,2026-05-26
678606,CH,3,2026-05-26
678606,SI,9,2026-05-26
678606,SL,1,2026-05-26
679883,CH,9,2026-05-26
679883,CU,11,2026-05-26
679883,FF,14,2026-05-26
679883,SI,15,2026-05-26
679883,SL,18,2026-05-26
680730,CU,5,2026-05-26
680730,FF,19,2026-05-26
680730,SL,23,2026-05-26
680732,CH,4,2026-05-26
680732,CU,14,2026-05-26
680732,FC,5,2026-05-26
680732,FF,33,2026-05-26
680732,SI,29,2026-05-26
680732,SL,15,2026-05-26
680755,CU,6,2026-05-26
680755,FF,2,2026-05-26
680755,SL,4,2026-05-26
681084,FF,9,2026-05-26
681084,FS,12,2026-05-26
681084,SL,7,2026-05-26
681190,CH,6,2026-05-26
681190,CU,9,2026-05-26
681190,FC,20,2026-05-26
681190,FF,31,2026-05-26
681190,SI,19,2026-05-26
681190,SL,6,2026-05-26
681190,ST,8,2026-05-26
681217,FF,6,2026-05-26
681217,FS,5,2026-05-26
681217,SI,3,2026-05-26
681217,ST,1,2026-05-26
681676,CH,2,2026-05-26
681676,FC,1,2026-05-26
681676,FF,10,2026-05-26
681676,SL,8,2026-05-26
681982,FF,4,2026-05-26
681982,SI,2,2026-05-26
681982,ST,3,2026-05-26
682842,SI,16,2026-05-26
682842,SL,7,2026-05-26
683004,CH,12,2026-05-26
683004,CU,10,2026-05-26
683004,FC,10,2026-05-26
683004,FF,34,2026-05-26
683004,SI,12,2026-05-26
683004,SL,17,2026-05-26
684049,FF,13,2026-05-26
684049,SL,12,2026-05-26
684320,FF,2,2026-05-26
684320,FS,3,2026-05-26
684320,SI,2,2026-05-26
684320,SL,4,2026-05-26
686475,EP,30,2026-05-26
686799,CH,24,2026-05-26
686799,FF,19,2026-05-26
686799,SI,21,2026-05-26
686799,SL,2,2026-05-26
686993,FC,1,2026-05-26
686993,FF,3,2026-05-26
686993,ST,3,2026-05-26
688642,FC,12,2026-05-26
688642,FF,11,2026-05-26
688642,FS,2,2026-05-26
688642,SI,5,2026-05-26
688642,SL,2,2026-05-26
688642,ST,10,2026-05-26
689147,FF,2,2026-05-26
689147,FS,2,2026-05-26
689147,SI,5,2026-05-26
689147,ST,7,2026-05-26
690155,CH,1,2026-05-26
690155,FF,6,2026-05-26
690155,SL,2,2026-05-26
690155,ST,1,2026-05-26
690986,CH,5,2026-05-26
690986,FF,48,2026-05-26
690986,SV,39,2026-05-26
693645,CU,7,2026-05-26
693645,FC,16,2026-05-26
693645,FF,32,2026-05-26
693645,SI,19,2026-05-26
693645,SL,3,2026-05-26
693686,CU,19,2026-05-26
693686,FF,5,2026-05-26
693686,SI,29,2026-05-26
693686,SL,13,2026-05-26
694037,FF,8,2026-05-26
694037,FS,1,2026-05-26
694037,SI,1,2026-05-26
694037,SL,4,2026-05-26
694680,CU,3,2026-05-26
694680,FC,15,2026-05-26
694680,FF,23,2026-05-26
694680,FS,10,2026-05-26
694680,SI,1,2026-05-26
695505,CH,7,2026-05-26
695505,FF,58,2026-05-26
695505,SL,25,2026-05-26
695611,CH,7,2026-05-26
695611,CU,5,2026-05-26
695611,FF,47,2026-05-26
695611,SL,20,2026-05-26
695611,ST,9,2026-05-26
696136,CH,25,2026-05-26
696136,CU,4,2026-05-26
696136,FF,37,2026-05-26
696136,SI,2,2026-05-26
696136,SL,12,2026-05-26
699134,CH,13,2026-05-26
699134,FF,6,2026-05-26
699134,SI,5,2026-05-26
699134,SL,3,2026-05-26
699823,FF,15,2026-05-26
699823,FS,2,2026-05-26
699823,SL,8,2026-05-26
700241,CH,20,2026-05-26
700241,CU,9,2026-05-26
700241,FC,16,2026-05-26
700241,FF,24,2026-05-26
700241,SI,10,2026-05-26
700241,SL,3,2026-05-26
700241,ST,7,2026-05-26
700327,CH,5,2026-05-26
700327,FF,10,2026-05-26
700327,SL,3,2026-05-26
702021,CH,8,2026-05-26
702021,CU,6,2026-05-26
702021,FC,7,2026-05-26
702021,FF,10,2026-05-26
702021,SI,2,2026-05-26
702193,CH,2,2026-05-26
702193,FF,3,2026-05-26
702193,SI,3,2026-05-26
800311,FF,9,2026-05-26
800311,SL,6,2026-05-26
805123,CH,2,2026-05-26
805123,CU,2,2026-05-26
805123,FC,1,2026-05-26
805123,FF,11,2026-05-26
805123,ST,7,2026-05-26
806188,CH,2,2026-05-26
806188,CU,8,2026-05-26
806188,SI,7,2026-05-26
806188,SL,7,2026-05-26
806188,ST,11,2026-05-26
815083,CH,15,2026-05-26
815083,FC,5,2026-05-26
815083,FF,23,2026-05-26
820862,SI,3,2026-05-26
820862,SL,12,2026-05-26
445276,FC,9,2026-05-27
455119,FC,6,2026-05-27
455119,FF,4,2026-05-27
455119,FS,1,2026-05-27
455119,SI,2,2026-05-27
455119,ST,4,2026-05-27
471911,CH,16,2026-05-27
471911,FC,3,2026-05-27
471911,FF,5,2026-05-27
471911,SI,17,2026-05-27
471911,SL,5,2026-05-27
518585,FF,5,2026-05-27
518585,FS,9,2026-05-27
518585,SI,1,2026-05-27
518585,SL,2,2026-05-27
543037,CH,14,2026-05-27
543037,CU,12,2026-05-27
543037,FF,32,2026-05-27
543037,SI,2,2026-05-27
543037,SL,19,2026-05-27
548384,CH,1,2026-05-27
548384,FC,3,2026-05-27
548384,SI,4,2026-05-27
548384,ST,16,2026-05-27
552640,FF,4,2026-05-27
552640,SI,6,2026-05-27
552640,SL,7,2026-05-27
571927,CH,18,2026-05-27
571927,CU,12,2026-05-27
571927,SI,29,2026-05-27
571927,SL,3,2026-05-27
571945,CH,3,2026-05-27
571945,CU,8,2026-05-27
571945,FF,14,2026-05-27
571945,SI,18,2026-05-27
571945,SL,15,2026-05-27
571945,ST,2,2026-05-27
573204,CU,4,2026-05-27
573204,FF,7,2026-05-27
573204,SL,5,2026-05-27
573204,ST,1,2026-05-27
592094,CH,3,2026-05-27
592094,FF,6,2026-05-27
592094,SL,2,2026-05-27
592094,ST,1,2026-05-27
592332,FF,59,2026-05-27
592332,FS,31,2026-05-27
592332,SL,5,2026-05-27
592791,CH,12,2026-05-27
592791,CU,10,2026-05-27
592791,FC,3,2026-05-27
592791,FF,23,2026-05-27
592791,SI,11,2026-05-27
592791,ST,16,2026-05-27
594798,CH,5,2026-05-27
594798,CU,11,2026-05-27
594798,FF,30,2026-05-27
594798,SI,1,2026-05-27
594798,SL,50,2026-05-27
596133,CH,8,2026-05-27
596133,FC,2,2026-05-27
596133,FF,5,2026-05-27
605488,CH,18,2026-05-27
605488,FF,34,2026-05-27
605488,SL,30,2026-05-27
605488,ST,2,2026-05-27
606115,CU,8,2026-05-27
606115,SL,6,2026-05-27
608372,CU,6,2026-05-27
608372,FC,14,2026-05-27
608372,FF,13,2026-05-27
608372,FS,11,2026-05-27
608372,SI,24,2026-05-27
608372,SL,10,2026-05-27
608372,ST,5,2026-05-27
608718,CH,12,2026-05-27
608718,FF,12,2026-05-27
608718,SI,10,2026-05-27
608718,SL,6,2026-05-27
621111,CH,3,2026-05-27
621111,CU,4,2026-05-27
621111,FC,14,2026-05-27
621111,FF,14,2026-05-27
621111,SI,18,2026-05-27
621111,SL,1,2026-05-27
621111,ST,4,2026-05-27
621237,FC,8,2026-05-27
621237,SI,12,2026-05-27
622608,CH,1,2026-05-27
622608,CU,2,2026-05-27
622608,FC,7,2026-05-27
622608,FF,12,2026-05-27
622608,SI,3,2026-05-27
622608,SL,1,2026-05-27
623149,FF,8,2026-05-27
623149,ST,4,2026-05-27
623211,CH,12,2026-05-27
623211,SI,7,2026-05-27
623454,CH,8,2026-05-27
623454,CU,9,2026-05-27
623454,FF,17,2026-05-27
623454,SL,1,2026-05-27
640448,FF,9,2026-05-27
640448,FS,6,2026-05-27
640448,SL,1,2026-05-27
641302,CH,1,2026-05-27
641302,FC,6,2026-05-27
641302,FF,1,2026-05-27
641302,SI,7,2026-05-27
641302,ST,3,2026-05-27
642207,CH,18,2026-05-27
642207,FF,16,2026-05-27
642701,CH,1,2026-05-27
642701,FC,1,2026-05-27
642701,FF,8,2026-05-27
642701,SI,5,2026-05-27
642701,SL,7,2026-05-27
643511,SI,3,2026-05-27
643511,SL,4,2026-05-27
647336,CH,8,2026-05-27
647336,FC,12,2026-05-27
647336,FF,24,2026-05-27
647336,SI,14,2026-05-27
647336,ST,2,2026-05-27
647336,SV,23,2026-05-27
650911,CH,42,2026-05-27
650911,SI,42,2026-05-27
650911,SL,16,2026-05-27
656464,FF,3,2026-05-27
656464,SL,6,2026-05-27
656546,FF,4,2026-05-27
656546,FS,4,2026-05-27
656546,SL,15,2026-05-27
656638,FC,1,2026-05-27
656638,SI,2,2026-05-27
656638,SL,6,2026-05-27
656730,CU,2,2026-05-27
656730,FF,11,2026-05-27
656848,CH,3,2026-05-27
656848,FF,13,2026-05-27
656848,SL,7,2026-05-27
656945,FF,10,2026-05-27
656945,SL,7,2026-05-27
657044,SI,7,2026-05-27
657044,SL,4,2026-05-27
657097,CH,6,2026-05-27
657097,CU,1,2026-05-27
657097,FF,9,2026-05-27
657097,SL,1,2026-05-27
657424,CH,1,2026-05-27
657424,FF,1,2026-05-27
657424,SI,1,2026-05-27
657424,SL,4,2026-05-27
657514,CU,8,2026-05-27
657514,FC,1,2026-05-27
657514,SI,7,2026-05-27
657571,FC,6,2026-05-27
657571,FF,3,2026-05-27
657571,SI,4,2026-05-27
657571,SV,3,2026-05-27
660271,CU,5,2026-05-27
660271,FF,50,2026-05-27
660271,FS,2,2026-05-27
660271,SI,4,2026-05-27
660271,ST,38,2026-05-27
660761,CH,2,2026-05-27
660761,FF,5,2026-05-27
660761,SI,6,2026-05-27
660761,SL,5,2026-05-27
660825,SI,9,2026-05-27
660825,ST,8,2026-05-27
660853,CH,6,2026-05-27
660853,FF,10,2026-05-27
660853,SL,7,2026-05-27
663554,FF,16,2026-05-27
663554,FS,13,2026-05-27
663554,SI,9,2026-05-27
663554,SL,14,2026-05-27
663554,SV,6,2026-05-27
663992,FF,2,2026-05-27
663992,SI,5,2026-05-27
663992,SL,1,2026-05-27
663992,ST,4,2026-05-27
664126,FC,3,2026-05-27
664126,FF,4,2026-05-27
664126,SL,3,2026-05-27
664208,CU,5,2026-05-27
664208,FC,9,2026-05-27
664208,SI,2,2026-05-27
664208,ST,6,2026-05-27
664875,FF,8,2026-05-27
664875,SI,14,2026-05-27
664875,ST,12,2026-05-27
665622,CH,3,2026-05-27
665622,CU,8,2026-05-27
665622,FF,8,2026-05-27
665622,SI,12,2026-05-27
665622,SL,5,2026-05-27
666808,CH,2,2026-05-27
666808,FC,7,2026-05-27
666808,SI,2,2026-05-27
666974,FF,1,2026-05-27
666974,FS,5,2026-05-27
666974,SI,8,2026-05-27
666974,ST,1,2026-05-27
667463,CH,3,2026-05-27
667463,CU,1,2026-05-27
667463,SI,5,2026-05-27
667463,SL,1,2026-05-27
667463,ST,1,2026-05-27
667755,CU,39,2026-05-27
667755,FF,19,2026-05-27
667755,FS,29,2026-05-27
667755,SI,18,2026-05-27
668873,CU,6,2026-05-27
668873,FF,11,2026-05-27
668873,SL,2,2026-05-27
668909,CU,25,2026-05-27
668909,FC,7,2026-05-27
668909,FF,22,2026-05-27
668909,SI,21,2026-05-27
668909,ST,19,2026-05-27
668941,CH,1,2026-05-27
668941,SI,10,2026-05-27
668941,ST,4,2026-05-27
668964,FC,2,2026-05-27
668964,FF,6,2026-05-27
668964,FS,1,2026-05-27
669093,FF,6,2026-05-27
669093,FS,4,2026-05-27
669093,SL,1,2026-05-27
669160,CH,4,2026-05-27
669160,CU,8,2026-05-27
669160,FC,29,2026-05-27
669160,FF,20,2026-05-27
669160,SI,6,2026-05-27
669160,ST,20,2026-05-27
669165,CH,6,2026-05-27
669165,FF,9,2026-05-27
669169,CH,12,2026-05-27
669169,CU,6,2026-05-27
669169,FF,25,2026-05-27
669169,SL,21,2026-05-27
669211,FF,7,2026-05-27
669211,SL,4,2026-05-27
669270,CH,1,2026-05-27
669270,FC,8,2026-05-27
669270,FF,3,2026-05-27
669270,SI,10,2026-05-27
669302,CH,10,2026-05-27
669302,FC,8,2026-05-27
669302,FF,33,2026-05-27
669302,FS,19,2026-05-27
669302,SI,2,2026-05-27
669302,SL,17,2026-05-27
669302,ST,2,2026-05-27
669724,SI,4,2026-05-27
669724,SL,2,2026-05-27
670167,CH,1,2026-05-27
670167,FC,1,2026-05-27
670167,FF,1,2026-05-27
670167,SI,3,2026-05-27
670167,ST,1,2026-05-27
670245,CU,3,2026-05-27
670245,FC,8,2026-05-27
670245,FF,12,2026-05-27
670245,SI,2,2026-05-27
670245,ST,9,2026-05-27
670950,FF,4,2026-05-27
