batter,date,game_pk,bat_team,home_team,pa_n,hr,pa_vl,hr_vl,pa_vr,hr_vr
606192,2026-07-19,823523,LAD,NYY,4,0,1,0,3,0
606466,2026-07-19,825057,AZ,AZ,5,0,0,0,5,0
607043,2026-07-19,824897,TEX,ATL,5,0,0,0,5,0
607208,2026-07-19,823439,PHI,PHI,4,0,0,0,4,0
608324,2026-07-19,824653,CHC,CHC,5,1,0,0,5,1
608348,2026-07-19,824653,CHC,CHC,4,0,1,0,3,0
609280,2026-07-19,824086,SD,KC,6,0,3,0,3,0
620443,2026-07-19,823439,NYM,PHI,5,0,1,0,4,0
621020,2026-07-19,824653,CHC,CHC,4,0,1,0,3,0
621438,2026-07-19,823439,NYM,PHI,3,0,1,0,2,0
621493,2026-07-19,824168,BAL,HOU,5,0,0,0,5,0
621566,2026-07-19,824897,ATL,ATL,5,0,2,0,3,0
622268,2026-07-19,824978,ATH,ATH,1,0,0,0,1,0
623168,2026-07-19,824007,LAA,LAA,4,0,0,0,4,0
624413,2026-07-19,824168,BAL,HOU,5,0,0,0,5,0
624424,2026-07-19,824653,CHC,CHC,1,0,0,0,1,0
624585,2026-07-19,824007,LAA,LAA,4,0,1,0,3,0
624641,2026-07-19,823439,PHI,PHI,1,0,1,0,0,0
641343,2026-07-19,823764,MIL,MIL,2,0,0,0,2,0
641355,2026-07-19,823521,NYY,NYY,4,0,2,0,2,0
641355,2026-07-19,823523,NYY,NYY,3,0,0,0,3,0
641487,2026-07-19,823113,SEA,SEA,5,0,3,0,2,0
641598,2026-07-19,823113,SEA,SEA,4,0,2,0,2,0
641680,2026-07-19,824978,ATH,ATH,4,0,4,0,0,0
641857,2026-07-19,823521,NYY,NYY,1,0,0,0,1,0
641857,2026-07-19,823523,NYY,NYY,3,0,0,0,3,0
642086,2026-07-19,824897,ATL,ATL,3,0,1,0,2,0
642201,2026-07-19,824897,ATL,ATL,1,0,0,0,1,0
642215,2026-07-19,823113,SEA,SEA,2,0,2,0,0,0
642350,2026-07-19,824007,LAA,LAA,1,0,1,0,0,0
642715,2026-07-19,823113,SF,SEA,4,0,0,0,4,0
643217,2026-07-19,822786,CWS,TOR,4,0,0,0,4,0
643289,2026-07-19,824897,ATL,ATL,5,0,2,0,3,0
643446,2026-07-19,824978,ATH,ATH,1,0,0,0,1,0
645277,2026-07-19,824897,ATL,ATL,5,0,0,0,5,0
645305,2026-07-19,823523,NYY,NYY,3,0,0,0,3,0
646240,2026-07-19,823113,SF,SEA,4,0,1,0,3,0
647304,2026-07-19,823113,SEA,SEA,4,0,3,0,1,0
649966,2026-07-19,822786,TOR,TOR,1,0,1,0,0,0
650333,2026-07-19,823113,SF,SEA,4,0,1,0,3,0
650489,2026-07-19,824330,COL,COL,4,1,0,0,4,1
650490,2026-07-19,824739,TB,BOS,5,0,0,0,5,0
650859,2026-07-19,824086,SD,KC,6,0,3,0,3,0
655316,2026-07-19,824739,BOS,BOS,4,0,2,0,2,0
656577,2026-07-19,824653,MIN,CHC,1,0,0,0,1,0
656716,2026-07-19,824007,DET,LAA,1,0,0,0,1,0
656775,2026-07-19,824739,TB,BOS,4,0,1,0,3,0
656811,2026-07-19,824411,PIT,CLE,5,0,4,0,1,0
656941,2026-07-19,823439,PHI,PHI,4,0,0,0,4,0
657041,2026-07-19,824086,KC,KC,4,0,1,0,3,0
657136,2026-07-19,824739,BOS,BOS,3,0,2,0,1,0
657757,2026-07-19,824086,SD,KC,1,0,0,0,1,0
660271,2026-07-19,823521,LAD,NYY,4,0,3,0,1,0
660271,2026-07-19,823523,LAD,NYY,6,0,0,0,6,0
661388,2026-07-19,823764,MIL,MIL,2,1,1,0,1,1
662139,2026-07-19,822786,TOR,TOR,3,0,0,0,3,0
663330,2026-07-19,824739,BOS,BOS,4,0,3,0,1,0
663457,2026-07-19,825057,STL,AZ,5,0,2,0,3,0
663538,2026-07-19,824653,CHC,CHC,5,0,1,0,4,0
663586,2026-07-19,824897,ATL,ATL,4,2,0,0,4,2
663656,2026-07-19,823521,LAD,NYY,4,0,2,0,2,0
663656,2026-07-19,823523,LAD,NYY,5,0,1,0,4,0
663728,2026-07-19,823113,SEA,SEA,4,0,3,0,1,0
663757,2026-07-19,823521,NYY,NYY,5,0,1,0,4,0
663757,2026-07-19,823523,NYY,NYY,4,1,0,0,4,1
663837,2026-07-19,824007,DET,LAA,2,0,1,0,1,0
663853,2026-07-19,824739,BOS,BOS,4,0,3,0,1,0
663886,2026-07-19,824330,CIN,COL,4,2,0,0,4,2
663968,2026-07-19,824411,PIT,CLE,5,0,4,0,1,0
663993,2026-07-19,824330,CIN,COL,5,1,0,0,5,1
664023,2026-07-19,824653,CHC,CHC,4,0,0,0,4,0
664034,2026-07-19,824086,SD,KC,6,2,3,0,3,2
664761,2026-07-19,823439,PHI,PHI,4,1,2,1,2,0
664770,2026-07-19,822786,TOR,TOR,4,0,0,0,4,0
664774,2026-07-19,824168,HOU,HOU,4,0,0,0,4,0
664983,2026-07-19,824330,COL,COL,4,0,1,0,3,0
665019,2026-07-19,824653,MIN,CHC,2,0,2,0,0,0
665052,2026-07-19,823764,MIA,MIL,4,0,2,0,2,0
665487,2026-07-19,824086,SD,KC,5,1,4,1,1,0
665489,2026-07-19,822786,TOR,TOR,4,0,0,0,4,0
665742,2026-07-19,823439,NYM,PHI,6,0,1,0,5,0
665750,2026-07-19,824168,BAL,HOU,5,0,0,0,5,0
665862,2026-07-19,823521,NYY,NYY,4,1,0,0,4,1
665862,2026-07-19,823523,NYY,NYY,3,0,0,0,3,0
665877,2026-07-19,825057,STL,AZ,5,0,3,0,2,0
665923,2026-07-19,823764,MIA,MIL,3,1,2,1,1,0
665926,2026-07-19,822786,TOR,TOR,2,0,0,0,2,0
665953,2026-07-19,824978,WSH,ATH,4,0,3,0,1,0
666018,2026-07-19,824739,TB,BOS,5,0,0,0,5,0
666023,2026-07-19,824086,SD,KC,2,0,0,0,2,0
666126,2026-07-19,824978,ATH,ATH,1,0,0,0,1,0
666139,2026-07-19,824007,LAA,LAA,3,0,0,0,3,0
666160,2026-07-19,824330,COL,COL,4,0,1,0,3,0
666176,2026-07-19,824007,LAA,LAA,4,0,1,0,3,0
666182,2026-07-19,823439,NYM,PHI,6,0,0,0,6,0
666397,2026-07-19,824330,COL,COL,4,0,1,0,3,0
667472,2026-07-19,824330,CIN,COL,4,0,0,0,4,0
668227,2026-07-19,823113,SEA,SEA,4,0,3,0,1,0
668670,2026-07-19,824007,DET,LAA,2,0,0,0,2,0
668709,2026-07-19,824330,CIN,COL,5,0,0,0,5,0
668715,2026-07-19,824330,CIN,COL,5,0,0,0,5,0
668804,2026-07-19,824411,PIT,CLE,5,0,4,0,1,0
668885,2026-07-19,824653,MIN,CHC,4,0,3,0,1,0
668904,2026-07-19,824653,MIN,CHC,4,0,3,0,1,0
668930,2026-07-19,823764,MIL,MIL,4,0,0,0,4,0
668942,2026-07-19,824086,KC,KC,4,0,0,0,4,0
668952,2026-07-19,824653,MIN,CHC,4,0,3,0,1,0
669003,2026-07-19,823764,MIL,MIL,3,0,1,0,2,0
669016,2026-07-19,823439,PHI,PHI,4,0,2,0,2,0
669065,2026-07-19,823764,MIA,MIL,4,0,3,0,1,0
669087,2026-07-19,824168,BAL,HOU,4,0,0,0,4,0
669127,2026-07-19,824978,ATH,ATH,4,0,4,0,0,0
669134,2026-07-19,824086,SD,KC,3,0,3,0,0,0
669224,2026-07-19,823521,NYY,NYY,4,0,0,0,4,0
669242,2026-07-19,823521,LAD,NYY,2,1,0,0,2,1
669242,2026-07-19,823523,LAD,NYY,5,0,0,0,5,0
669364,2026-07-19,823764,MIA,MIL,4,0,3,0,1,0
669384,2026-07-19,824168,HOU,HOU,3,0,0,0,3,0
669394,2026-07-19,824897,TEX,ATL,5,0,0,0,5,0
669397,2026-07-19,824168,HOU,HOU,3,0,0,0,3,0
669477,2026-07-19,823113,SF,SEA,4,0,1,0,3,0
669699,2026-07-19,823764,MIL,MIL,2,0,0,0,2,0
669707,2026-07-19,824411,PIT,CLE,5,0,4,0,1,0
669743,2026-07-19,823523,LAD,NYY,1,0,0,0,1,0
670032,2026-07-19,824897,TEX,ATL,4,0,2,0,2,0
670042,2026-07-19,823113,SEA,SEA,2,1,0,0,2,1
670541,2026-07-19,824168,HOU,HOU,4,0,0,0,4,0
670623,2026-07-19,824168,HOU,HOU,4,0,0,0,4,0
670764,2026-07-19,824739,TB,BOS,4,0,0,0,4,0
670770,2026-07-19,824330,CIN,COL,4,0,0,0,4,0
671056,2026-07-19,825057,STL,AZ,6,0,3,0,3,0
671218,2026-07-19,823113,SF,SEA,4,0,0,0,4,0
671277,2026-07-19,824978,WSH,ATH,1,0,0,0,1,0
671289,2026-07-19,824330,COL,COL,4,0,1,0,3,0
671732,2026-07-19,824978,ATH,ATH,1,0,0,0,1,0
671739,2026-07-19,824897,ATL,ATL,5,0,2,0,3,0
671976,2026-07-19,822786,CWS,TOR,3,0,0,0,3,0
672275,2026-07-19,824411,CLE,CLE,3,0,1,0,2,0
672356,2026-07-19,824411,CLE,CLE,3,0,0,0,3,0
672386,2026-07-19,822786,TOR,TOR,1,0,1,0,0,0
672515,2026-07-19,825057,AZ,AZ,5,0,0,0,5,0
672613,2026-07-19,823521,LAD,NYY,2,0,2,0,0,0
672695,2026-07-19,825057,AZ,AZ,5,1,0,0,5,1
672724,2026-07-19,824007,LAA,LAA,4,0,1,0,3,0
672960,2026-07-19,822786,TOR,TOR,4,0,0,0,4,0
673237,2026-07-19,824168,HOU,HOU,4,0,0,0,4,0
673548,2026-07-19,824653,CHC,CHC,4,0,0,0,4,0
673962,2026-07-19,824897,TEX,ATL,5,0,0,0,5,0
675961,2026-07-19,824978,ATH,ATH,3,0,3,0,0,0
676369,2026-07-19,825057,STL,AZ,3,0,2,0,1,0
676391,2026-07-19,822786,TOR,TOR,4,0,0,0,4,0
676439,2026-07-19,824739,TB,BOS,4,0,0,0,4,0
676475,2026-07-19,825057,STL,AZ,5,0,3,0,2,0
676551,2026-07-19,824897,ATL,ATL,4,0,0,0,4,0
676609,2026-07-19,823521,NYY,NYY,4,0,0,0,4,0
676724,2026-07-19,823439,NYM,PHI,2,0,0,0,2,0
677587,2026-07-19,824411,CLE,CLE,4,0,0,0,4,0
677594,2026-07-19,823113,SEA,SEA,5,0,3,0,2,0
677649,2026-07-19,824897,TEX,ATL,4,0,1,0,3,0
677800,2026-07-19,824739,BOS,BOS,4,0,3,0,1,0
677870,2026-07-19,823764,MIA,MIL,4,0,2,0,2,0
678218,2026-07-19,822786,TOR,TOR,3,0,1,0,2,0
678246,2026-07-19,822786,CWS,TOR,4,0,1,0,3,0
678489,2026-07-19,825057,AZ,AZ,1,0,0,0,1,0
678554,2026-07-19,824978,WSH,ATH,5,0,3,0,2,0
678577,2026-07-19,822786,CWS,TOR,1,0,0,0,1,0
678882,2026-07-19,824739,BOS,BOS,4,0,3,0,1,0
679529,2026-07-19,824007,DET,LAA,4,0,1,0,3,0
679822,2026-07-19,824897,TEX,ATL,1,0,1,0,0,0
679845,2026-07-19,824086,KC,KC,4,0,1,0,3,0
680474,2026-07-19,823523,NYY,NYY,3,0,0,0,3,0
680700,2026-07-19,824739,TB,BOS,4,0,1,0,3,0
680728,2026-07-19,825057,AZ,AZ,4,0,0,0,4,0
680757,2026-07-19,824411,CLE,CLE,5,0,1,0,4,0
680776,2026-07-19,824739,BOS,BOS,4,0,2,0,2,0
680777,2026-07-19,824653,MIN,CHC,3,0,3,0,0,0
680779,2026-07-19,824411,PIT,CLE,4,0,3,0,1,0
681082,2026-07-19,823439,PHI,PHI,4,0,2,0,2,0
681190,2026-07-19,824086,SD,KC,1,0,0,0,1,0
681198,2026-07-19,824330,COL,COL,4,0,1,0,3,0
681297,2026-07-19,824168,BAL,HOU,4,0,1,0,3,0
681481,2026-07-19,824007,DET,LAA,4,0,0,0,4,0
681546,2026-07-19,824007,DET,LAA,3,0,0,0,3,0
681624,2026-07-19,823521,LAD,NYY,4,0,2,0,2,0
681624,2026-07-19,823523,LAD,NYY,5,0,0,0,5,0
681715,2026-07-19,823764,MIA,MIL,4,0,3,0,1,0
681909,2026-07-19,824653,CHC,CHC,1,0,0,0,1,0
682634,2026-07-19,824653,CHC,CHC,1,0,0,0,1,0
682729,2026-07-19,822786,TOR,TOR,3,0,1,0,2,0
682829,2026-07-19,824330,CIN,COL,5,0,0,0,5,0
682928,2026-07-19,824978,WSH,ATH,5,1,3,0,2,1
682985,2026-07-19,824007,DET,LAA,4,1,1,0,3,1
682988,2026-07-19,825057,AZ,AZ,4,0,0,0,4,0
682998,2026-07-19,825057,AZ,AZ,4,0,0,0,4,0
683002,2026-07-19,824168,BAL,HOU,5,0,1,0,4,0
683011,2026-07-19,823521,NYY,NYY,3,0,0,0,3,0
683011,2026-07-19,823523,NYY,NYY,3,0,0,0,3,0
683083,2026-07-19,824978,WSH,ATH,4,0,3,0,1,0
683146,2026-07-19,823439,NYM,PHI,5,0,1,0,4,0
683734,2026-07-19,823764,MIL,MIL,4,0,0,0,4,0
683737,2026-07-19,824653,CHC,CHC,5,0,0,0,5,0
683748,2026-07-19,824739,TB,BOS,4,1,1,0,3,1
683953,2026-07-19,824411,CLE,CLE,4,0,0,0,4,0
686475,2026-07-19,824086,KC,KC,4,0,1,0,3,0
686555,2026-07-19,824086,KC,KC,4,0,1,0,3,0
686611,2026-07-19,824978,WSH,ATH,5,1,3,0,2,1
686681,2026-07-19,824086,KC,KC,1,0,1,0,0,0
686797,2026-07-19,824653,MIN,CHC,4,0,4,0,0,0
686948,2026-07-19,824897,ATL,ATL,5,2,0,0,5,2
687093,2026-07-19,824007,LAA,LAA,4,0,1,0,3,0
687221,2026-07-19,823521,LAD,NYY,1,0,0,0,1,0
687221,2026-07-19,823523,LAD,NYY,5,0,1,0,4,0
687263,2026-07-19,824007,LAA,LAA,5,0,0,0,5,0
687282,2026-07-19,823439,PHI,PHI,2,0,0,0,2,0
687401,2026-07-19,823764,MIL,MIL,3,0,0,0,3,0
687515,2026-07-19,824978,ATH,ATH,3,0,3,0,0,0
687529,2026-07-19,823113,SF,SEA,3,0,0,0,3,0
687637,2026-07-19,824168,BAL,HOU,5,0,0,0,5,0
687749,2026-07-19,824086,SD,KC,6,0,3,0,3,0
687859,2026-07-19,824330,COL,COL,4,0,1,0,3,0
689414,2026-07-19,823764,MIA,MIL,4,0,2,0,2,0
690984,2026-07-19,824411,CLE,CLE,3,0,1,0,2,0
690993,2026-07-19,824007,DET,LAA,2,0,0,0,2,0
691011,2026-07-19,822786,CWS,TOR,3,0,0,0,3,0
691016,2026-07-19,824978,ATH,ATH,5,0,4,0,1,0
691023,2026-07-19,825057,STL,AZ,6,0,3,0,3,0
691026,2026-07-19,825057,STL,AZ,5,0,3,0,2,0
691176,2026-07-19,823521,NYY,NYY,4,0,0,0,4,0
691176,2026-07-19,823523,NYY,NYY,4,0,0,0,4,0
691406,2026-07-19,824739,TB,BOS,5,0,0,0,5,0
691458,2026-07-19,825057,STL,AZ,5,0,2,0,3,0
691594,2026-07-19,823764,MIA,MIL,4,0,3,0,1,0
691718,2026-07-19,824653,CHC,CHC,4,0,0,0,4,0
691720,2026-07-19,824330,COL,COL,4,0,1,0,3,0
691723,2026-07-19,824168,BAL,HOU,4,1,1,1,3,0
693304,2026-07-19,824411,PIT,CLE,5,0,4,0,1,0
693307,2026-07-19,824007,DET,LAA,4,0,0,0,4,0
694192,2026-07-19,823764,MIL,MIL,4,0,0,0,4,0
694212,2026-07-19,824168,BAL,HOU,1,0,0,0,1,0
694378,2026-07-19,824411,PIT,CLE,4,0,3,0,1,0
694384,2026-07-19,824007,LAA,LAA,5,0,1,0,4,0
694497,2026-07-19,824897,TEX,ATL,2,0,0,0,2,0
694671,2026-07-19,824897,TEX,ATL,5,1,0,0,5,1
695257,2026-07-19,824411,PIT,CLE,4,0,3,0,1,0
695506,2026-07-19,824086,KC,KC,4,1,1,0,3,1
695508,2026-07-19,824897,TEX,ATL,2,0,2,0,0,0
695578,2026-07-19,824978,WSH,ATH,5,0,4,0,1,0
695600,2026-07-19,824086,KC,KC,4,0,1,0,3,0
695657,2026-07-19,822786,CWS,TOR,4,1,1,0,3,1
695670,2026-07-19,824978,WSH,ATH,4,0,3,0,1,0
695720,2026-07-19,824978,ATH,ATH,3,0,3,0,0,0
695731,2026-07-19,822786,CWS,TOR,4,0,0,0,4,0
695734,2026-07-19,824978,WSH,ATH,4,0,3,0,1,0
696100,2026-07-19,824330,COL,COL,4,3,1,1,3,2
696135,2026-07-19,824411,CLE,CLE,3,0,0,0,3,0
696285,2026-07-19,824978,WSH,ATH,4,0,3,0,1,0
699013,2026-07-19,824411,PIT,CLE,5,1,4,1,1,0
699393,2026-07-19,824653,CHC,CHC,4,0,1,0,3,0
700250,2026-07-19,823521,NYY,NYY,4,0,2,0,2,0
700250,2026-07-19,823523,NYY,NYY,4,0,0,0,4,0
700932,2026-07-19,824411,CLE,CLE,3,0,0,0,3,0
701305,2026-07-19,824168,HOU,HOU,1,0,1,0,0,0
701358,2026-07-19,824168,HOU,HOU,4,0,1,0,3,0
701398,2026-07-19,824330,CIN,COL,5,1,0,0,5,1
701538,2026-07-19,824086,SD,KC,6,2,4,1,2,1
701675,2026-07-19,825057,STL,AZ,3,0,1,0,2,0
701678,2026-07-19,824007,DET,LAA,4,0,0,0,4,0
701807,2026-07-19,823439,NYM,PHI,5,0,0,0,5,0
701852,2026-07-19,823113,SF,SEA,3,0,0,0,3,0
702176,2026-07-19,824653,MIN,CHC,2,0,2,0,0,0
702222,2026-07-19,823439,PHI,PHI,3,0,0,0,3,0
702284,2026-07-19,823113,SEA,SEA,4,1,3,0,1,1
702332,2026-07-19,824739,BOS,BOS,4,0,3,0,1,0
702616,2026-07-19,824168,BAL,HOU,4,0,1,0,3,0
703607,2026-07-19,824978,ATH,ATH,3,0,3,0,0,0
800050,2026-07-19,824411,CLE,CLE,4,0,0,0,4,0
800325,2026-07-19,823764,MIL,MIL,2,0,0,0,2,0
802139,2026-07-19,825057,STL,AZ,6,0,3,0,3,0
802415,2026-07-19,824739,TB,BOS,4,0,1,0,3,0
803011,2026-07-19,822786,CWS,TOR,4,0,1,0,3,0
805300,2026-07-19,823764,MIA,MIL,3,0,3,0,0,0
805347,2026-07-19,824897,ATL,ATL,4,0,0,0,4,0
805779,2026-07-19,824978,ATH,ATH,5,0,4,0,1,0
805808,2026-07-19,824007,DET,LAA,4,1,0,0,4,1
805811,2026-07-19,823113,SF,SEA,4,1,1,0,3,1
805999,2026-07-19,823439,NYM,PHI,6,0,1,0,5,0
806068,2026-07-19,823113,SEA,SEA,4,0,2,0,2,0
807712,2026-07-19,824653,MIN,CHC,4,0,4,0,0,0
808959,2026-07-19,822786,CWS,TOR,4,0,1,0,3,0
808982,2026-07-19,823113,SF,SEA,4,0,0,0,4,0
811965,2026-07-19,824978,ATH,ATH,4,0,4,0,0,0
814439,2026-07-19,825057,AZ,AZ,4,0,0,0,4,0
815873,2026-07-19,822786,TOR,TOR,2,0,0,0,2,0
823550,2026-07-19,824086,SD,KC,3,0,0,0,3,0
828599,2026-07-19,824168,HOU,HOU,4,0,1,0,3,0
500743,2026-07-20,823436,LAD,PHI,3,0,3,0,0,0
502671,2026-07-20,823522,NYY,NYY,4,0,0,0,4,0
514888,2026-07-20,824167,HOU,HOU,4,0,1,0,3,0
518692,2026-07-20,823436,LAD,PHI,4,0,3,0,1,0
521692,2026-07-20,824087,KC,KC,4,1,0,0,4,1
542303,2026-07-20,823522,PIT,NYY,4,0,3,0,1,0
543309,2026-07-20,822874,TEX,TEX,1,0,1,0,0,0
543807,2026-07-20,822788,TOR,TOR,4,0,0,0,4,0
545121,2026-07-20,825058,AZ,AZ,4,0,3,0,1,0
545341,2026-07-20,822874,CWS,TEX,2,0,1,0,1,0
545361,2026-07-20,824006,LAA,LAA,4,0,0,0,4,0
547180,2026-07-20,823436,PHI,PHI,4,1,0,0,4,1
553869,2026-07-20,822874,TEX,TEX,4,0,1,0,3,0
553993,2026-07-20,823112,CIN,SEA,3,0,0,0,3,0
571448,2026-07-20,825058,AZ,AZ,4,0,3,0,1,0
571970,2026-07-20,823436,LAD,PHI,2,0,1,0,1,0
572233,2026-07-20,824167,HOU,HOU,1,0,1,0,0,0
575929,2026-07-20,824736,BOS,BOS,4,0,0,0,4,0
592518,2026-07-20,824898,SD,ATL,4,1,0,0,4,1
592626,2026-07-20,822874,TEX,TEX,3,1,1,0,2,1
592663,2026-07-20,823436,PHI,PHI,4,0,0,0,4,0
592885,2026-07-20,823762,MIL,MIL,5,0,0,0,5,0
593428,2026-07-20,824898,SD,ATL,4,0,1,0,3,0
593871,2026-07-20,823762,NYM,MIL,4,0,0,0,4,0
596019,2026-07-20,823762,NYM,MIL,4,0,0,0,4,0
605137,2026-07-20,824410,MIN,CLE,4,0,0,0,4,0
605141,2026-07-20,823436,LAD,PHI,5,2,3,0,2,2
605170,2026-07-20,824410,MIN,CLE,4,0,0,0,4,0
606192,2026-07-20,823436,LAD,PHI,5,0,3,0,2,0
606466,2026-07-20,825058,AZ,AZ,4,1,4,1,0,0
607043,2026-07-20,822874,TEX,TEX,4,0,1,0,3,0
607208,2026-07-20,823436,PHI,PHI,5,2,1,1,4,1
608324,2026-07-20,824654,CHC,CHC,5,0,1,0,4,0
608348,2026-07-20,824654,CHC,CHC,1,0,1,0,0,0
621020,2026-07-20,824654,CHC,CHC,5,0,1,0,4,0
621439,2026-07-20,824410,MIN,CLE,3,0,0,0,3,0
621493,2026-07-20,824736,BAL,BOS,5,0,4,0,1,0
621566,2026-07-20,824898,ATL,ATL,3,0,3,0,0,0
622268,2026-07-20,825058,ATH,AZ,2,0,1,0,1,0
624413,2026-07-20,824736,BAL,BOS,5,0,4,0,1,0
624424,2026-07-20,824654,CHC,CHC,1,0,0,0,1,0
624585,2026-07-20,824006,LAA,LAA,4,0,0,0,4,0
630105,2026-07-20,824898,SD,ATL,4,0,1,0,3,0
640459,2026-07-20,824167,MIA,HOU,1,0,1,0,0,0
641343,2026-07-20,823762,MIL,MIL,4,0,0,0,4,0
641355,2026-07-20,823522,NYY,NYY,4,0,1,0,3,0
641680,2026-07-20,825058,ATH,AZ,5,0,3,0,2,0
641857,2026-07-20,823522,NYY,NYY,4,0,0,0,4,0
641933,2026-07-20,824736,BAL,BOS,5,0,4,0,1,0
642201,2026-07-20,824898,ATL,ATL,3,0,3,0,0,0
642215,2026-07-20,823112,SEA,SEA,2,0,0,0,2,0
642715,2026-07-20,824087,SF,KC,4,1,0,0,4,1
643217,2026-07-20,822874,CWS,TEX,3,0,0,0,3,0
643289,2026-07-20,824898,ATL,ATL,3,0,2,0,1,0
643446,2026-07-20,825058,ATH,AZ,1,0,0,0,1,0
645277,2026-07-20,824898,ATL,ATL,4,1,4,1,0,0
645302,2026-07-20,823112,SEA,SEA,4,0,3,0,1,0
646240,2026-07-20,824087,SF,KC,4,0,0,0,4,0
647304,2026-07-20,823112,SEA,SEA,5,0,4,0,1,0
650333,2026-07-20,824087,SF,KC,4,0,1,0,3,0
650402,2026-07-20,824654,DET,CHC,5,0,0,0,5,0
650489,2026-07-20,824328,COL,COL,4,0,3,0,1,0
650490,2026-07-20,822788,TB,TOR,5,0,1,0,4,0
650859,2026-07-20,824898,SD,ATL,2,0,1,0,1,0
656537,2026-07-20,823436,PHI,PHI,2,1,1,0,1,1
656555,2026-07-20,824410,CLE,CLE,5,2,1,0,4,2
656716,2026-07-20,824654,DET,CHC,5,0,1,0,4,0
656775,2026-07-20,822788,TB,TOR,5,1,1,0,4,1
656811,2026-07-20,823522,PIT,NYY,4,0,4,0,0,0
656941,2026-07-20,823436,PHI,PHI,4,0,1,0,3,0
657041,2026-07-20,824087,KC,KC,4,0,0,0,4,0
657136,2026-07-20,824736,BOS,BOS,3,0,0,0,3,0
657757,2026-07-20,824898,SD,ATL,2,0,0,0,2,0
660271,2026-07-20,823436,LAD,PHI,5,0,4,0,1,0
661388,2026-07-20,823762,MIL,MIL,4,0,0,0,4,0
662139,2026-07-20,822788,TOR,TOR,4,0,0,0,4,0
663457,2026-07-20,824006,STL,LAA,4,0,0,0,4,0
663538,2026-07-20,824654,CHC,CHC,5,0,1,0,4,0
663586,2026-07-20,824898,ATL,ATL,3,0,3,0,0,0
663616,2026-07-20,824410,MIN,CLE,5,0,0,0,5,0
663647,2026-07-20,823112,CIN,SEA,3,0,0,0,3,0
663698,2026-07-20,824898,ATL,ATL,3,0,2,0,1,0
663728,2026-07-20,823112,SEA,SEA,5,1,4,1,1,0
663743,2026-07-20,822788,TB,TOR,4,1,1,1,3,0
663757,2026-07-20,823522,NYY,NYY,4,0,0,0,4,0
663837,2026-07-20,824654,DET,CHC,1,0,0,0,1,0
663886,2026-07-20,823112,CIN,SEA,3,0,0,0,3,0
663968,2026-07-20,823522,PIT,NYY,2,0,0,0,2,0
664023,2026-07-20,824654,CHC,CHC,6,1,3,0,3,1
664034,2026-07-20,824898,SD,ATL,4,1,0,0,4,1
664040,2026-07-20,823522,PIT,NYY,5,0,4,0,1,0
664702,2026-07-20,822788,TOR,TOR,3,0,1,0,2,0
664761,2026-07-20,823436,PHI,PHI,4,0,0,0,4,0
664770,2026-07-20,822788,TOR,TOR,4,0,0,0,4,0
664774,2026-07-20,824167,HOU,HOU,3,0,0,0,3,0
664954,2026-07-20,824328,COL,COL,1,0,1,0,0,0
664983,2026-07-20,824328,COL,COL,4,0,4,0,0,0
665019,2026-07-20,824410,MIN,CLE,5,0,0,0,5,0
665052,2026-07-20,824167,MIA,HOU,4,0,0,0,4,0
665161,2026-07-20,824167,HOU,HOU,4,1,1,0,3,1
665487,2026-07-20,824898,SD,ATL,4,0,0,0,4,0
665489,2026-07-20,822788,TOR,TOR,4,0,0,0,4,0
665742,2026-07-20,823762,NYM,MIL,4,0,0,0,4,0
665750,2026-07-20,824736,BAL,BOS,4,0,3,0,1,0
665804,2026-07-20,824654,CHC,CHC,3,0,0,0,3,0
665862,2026-07-20,823522,NYY,NYY,4,2,1,0,3,2
665923,2026-07-20,824167,MIA,HOU,1,0,1,0,0,0
665926,2026-07-20,822788,TOR,TOR,4,0,1,0,3,0
665953,2026-07-20,824328,WSH,COL,3,1,3,1,0,0
666018,2026-07-20,822788,TB,TOR,5,0,1,0,4,0
666023,2026-07-20,824898,SD,ATL,2,0,0,0,2,0
666139,2026-07-20,824006,LAA,LAA,4,0,0,0,4,0
666176,2026-07-20,824006,LAA,LAA,4,1,0,0,4,1
666182,2026-07-20,823762,NYM,MIL,4,0,0,0,4,0
666211,2026-07-20,824167,HOU,HOU,4,0,2,0,2,0
667472,2026-07-20,823112,CIN,SEA,3,0,0,0,3,0
668227,2026-07-20,823112,SEA,SEA,5,0,3,0,2,0
668709,2026-07-20,823112,CIN,SEA,4,0,0,0,4,0
668715,2026-07-20,823112,CIN,SEA,3,0,0,0,3,0
668804,2026-07-20,823522,PIT,NYY,4,0,4,0,0,0
668885,2026-07-20,824410,MIN,CLE,2,0,0,0,2,0
668904,2026-07-20,824410,MIN,CLE,4,0,0,0,4,0
668930,2026-07-20,823762,MIL,MIL,4,0,0,0,4,0
668942,2026-07-20,824087,KC,KC,4,0,0,0,4,0
668952,2026-07-20,824410,MIN,CLE,4,0,0,0,4,0
669003,2026-07-20,823762,MIL,MIL,4,0,0,0,4,0
669016,2026-07-20,823436,PHI,PHI,4,1,0,0,4,1
669065,2026-07-20,824167,MIA,HOU,5,0,2,0,3,0
669087,2026-07-20,824736,BAL,BOS,3,0,2,0,1,0
669127,2026-07-20,825058,ATH,AZ,5,0,3,0,2,0
669134,2026-07-20,824898,SD,ATL,1,0,0,0,1,0
