date,pk,pitcher_id,name,team,opp,home,hand,season_so,season_bf,season_gs,season_ip,prior_so,prior_bf,bf_l5,bf_season,exp_bf,p_pit,f_pit,lineup_src,lineup_n,lineup_k,f_lineup,pk_pa,exp_k,p_over_3.5,p_over_4.5,p_over_5.5,p_over_6.5,p_over_7.5,p_over_8.5,line_dk,over_dk,under_dk,line_fd,over_fd,under_fd,line_mgm,over_mgm,under_mgm,line_czr,over_czr,under_czr,alts,cons_line,p_over_cons,fair_over,fair_under,best_side,best_book,best_line,best_price,best_edge,odds_at,built_at,src,lock_lineup_n,lock_lineup_k,lock_f_lineup,lock_pk_pa,lock_exp_k,lock_p_over_3.5,lock_p_over_4.5,lock_p_over_5.5,lock_p_over_6.5,lock_p_over_7.5,lock_p_over_8.5,lock_cons_line,lock_p_over_cons,lock_fair_over,lock_fair_under,lock_best_side,lock_best_book,lock_best_line,lock_best_price,lock_best_edge,lock_odds_at,lock_built_at,started,k_actual,bf_actual,ip_actual,over_cons,best_result,lock_over_cons,lock_best_result,graded_at
2026-08-21,823262,687570,Connor Prielipp,Minnesota Twins,San Diego Padres,0,L,94,382,17,87.7,0,0,23.88,22.37,23.5,0.2375,1.074,previous,9,0.2026,0.916,0.2179,5.18,0.756,0.5933,0.4218,0.2706,0.1567,0.0821,5.5,112,-144,5.5,126,-162,5.5,120,-160,,,,"{""fd"":{""2.5"":[-1800,null],""3.5"":[-500,null],""4.5"":[-196,null],""5.5"":[126,null],""6.5"":[240,null],""7.5"":[520,null]},""dk"":{""2.5"":[-1340,null],""3.5"":[-460,null],""4.5"":[-189,null],""5.5"":[116,null],""6.5"":[239,null],""7.5"":[486,null],""8.5"":[960,null],""9.5"":[1800,null]},""czr"":{""3.5"":[-530,null],""4.5"":[-190,null],""5.5"":[108,null],""6.5"":[220,null],""7.5"":[450,null],""8.5"":[850,null]},""mgm"":{""5.5"":[105,null],""7.5"":[360,null],""6.5"":[200,null],""4.5"":[-190,null],""3.5"":[-400,null]}}",5.5,0.4218,+137,-137,under,dk,5.5,-144,0.0224,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.2068,0.935,0.2223,5.28,0.7693,0.6108,0.4402,0.2868,0.1688,0.09,5.5,0.4402,+127,-127,over,fd,5.5,126,0.0231,2026-08-21T18:14:06Z,2026-08-21T21:14:09Z,1,7,26,6.0,1,L,1,W,2026-08-22T05:32:11Z
2026-08-21,823101,571510,Matthew Boyd,Chicago Cubs,Seattle Mariners,0,L,68,354,15,85.0,154,718,26.12,23.67,25.51,0.2007,0.907,previous,9,0.1981,0.895,0.1792,4.62,0.6735,0.4922,0.3228,0.1901,0.1009,0.0484,4.5,-136,106,4.5,-136,106,4.5,-135,100,,,,"{""fd"":{""2.5"":[-1200,null],""3.5"":[-360,null],""4.5"":[-136,null],""5.5"":[150,null],""6.5"":[320,null],""7.5"":[680,null]},""dk"":{""2.5"":[-900,null],""3.5"":[-317,null],""4.5"":[-137,null],""5.5"":[159,null],""6.5"":[337,null],""7.5"":[700,null],""8.5"":[1440,null]},""czr"":{""2.5"":[-1700,null],""3.5"":[-390,null],""4.5"":[-152,null],""5.5"":[139,null],""6.5"":[265,null],""7.5"":[525,null],""8.5"":[1100,null]},""mgm"":{""5.5"":[150,null],""2.5"":[-750,null],""4.5"":[-135,null],""6.5"":[300,null],""3.5"":[-295,null]}}",4.5,0.4922,+103,-103,under,fd,4.5,106,0.0506,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.2079,0.94,0.1883,4.85,0.7096,0.5348,0.3634,0.2223,0.1227,0.0614,4.5,0.5348,-115,+115,under,fd,4.5,106,0.0079,2026-08-21T18:14:06Z,2026-08-21T21:44:07Z,1,3,27,6.0,0,W,0,W,2026-08-22T05:32:11Z
2026-08-21,823101,676106,Emerson Hancock,Seattle Mariners,Chicago Cubs,1,R,119,516,23,128.0,64,385,22.62,22.49,22.59,0.2179,0.985,previous,9,0.2021,0.914,0.199,4.53,0.6615,0.4782,0.3089,0.1784,0.0924,0.0431,4.5,-161,126,4.5,-160,124,5.5,125,-185,,,,"{""fd"":{""2.5"":[-1600,null],""3.5"":[-440,null],""4.5"":[-160,null],""5.5"":[132,null],""6.5"":[285,null],""7.5"":[600,null]},""dk"":{""2.5"":[-1140,null],""3.5"":[-380,null],""4.5"":[-159,null],""5.5"":[138,null],""6.5"":[290,null],""7.5"":[620,null],""8.5"":[1280,null]},""czr"":{""2.5"":[-2000,null],""3.5"":[-440,null],""4.5"":[-176,null],""5.5"":[118,null],""6.5"":[245,null],""7.5"":[450,null],""8.5"":[950,null]},""mgm"":{""7.5"":[390,null],""4.5"":[-175,null],""5.5"":[115,null],""3.5"":[-400,null],""6.5"":[200,null]}}",4.5,0.4782,+109,-109,under,dk,4.5,126,0.1041,2026-08-21T18:14:06Z,2026-08-21T18:14:06Z,morning,9,0.2106,0.952,0.2074,4.72,0.6922,0.514,0.3423,0.2042,0.1094,0.0529,4.5,0.514,-106,+106,under,dk,4.5,126,0.0684,2026-08-21T18:14:06Z,2026-08-21T23:01:05Z,1,6,27,5.7,1,L,1,L,2026-08-22T05:32:11Z
2026-08-21,823420,690928,Hunter Dobbins,St. Louis Cardinals,Philadelphia Phillies,0,R,49,212,7,50.0,45,256,22.0,21.93,21.98,0.2139,0.967,confirmed,9,0.186,0.841,0.1796,3.91,0.5497,0.3595,0.2075,0.1062,0.0485,0.0199,,,,,,,,,,,,,,,,,,,,,,,,2026-08-21T19:14:21Z,lock-only,9,0.186,0.841,0.1796,3.91,0.5497,0.3595,0.2075,0.1062,0.0485,0.0199,,,,,,,,,,,2026-08-21T19:14:21Z,1,3,19,4.0,,,,,2026-08-22T05:32:11Z
2026-08-21,823262,681190,Randy Vásquez,San Diego Padres,Minnesota Twins,1,R,71,474,19,111.0,78,570,18.5,20.92,19.11,0.1524,0.689,confirmed,9,0.2047,0.925,0.1402,2.63,0.2775,0.1343,0.0562,0.0206,0.0067,0.0019,,,,,,,,,,,,,,,,,,,,,,,,2026-08-21T21:44:07Z,lock-only,9,0.2047,0.925,0.1402,2.63,0.2775,0.1343,0.0562,0.0206,0.0067,0.0019,,,,,,,,,,,2026-08-21T21:44:07Z,1,3,24,7.0,,,,,2026-08-22T05:32:11Z
2026-08-22,823509,656302,Dylan Cease,Toronto Blue Jays,New York Yankees,0,R,201,553,23,137.7,215,722,23.0,23.09,23.02,0.3416,1.544,previous,9,0.2474,1.118,0.3752,8.54,0.9606,0.9219,0.8571,0.7613,0.6379,0.4994,8.5,-139,109,8.5,-130,102,,,,,,,"{""fd"":{""5.5"":[-1800,null],""6.5"":[-620,null],""7.5"":[-290,null],""8.5"":[-130,null],""9.5"":[142,null],""10.5"":[265,null],""11.5"":[520,null]},""dk"":{""4.5"":[-2400,null],""5.5"":[-970,null],""6.5"":[-461,null],""7.5"":[-244,null],""8.5"":[-140,null],""9.5"":[122,null],""10.5"":[205,null],""11.5"":[336,null],""12.5"":[562,null],""13.5"":[920,null],""14.5"":[1520,null]},""czr"":{""9.5"":[125,null],""5.5"":[-2000,null],""6.5"":[-530,null],""7.5"":[-275,null],""8.5"":[-141,null]}}",8.5,0.4994,+100,-100,under,dk,8.5,109,0.0493,2026-08-22T05:52:44Z,2026-08-22T05:52:44Z,morning,,,,,,,,,,,,,,,,,,,,,,,1,8,26,6.7,0,W,,,2026-08-24T00:48:22Z
2026-08-22,823509,677960,Ryan Weathers,New York Yankees,Toronto Blue Jays,1,L,140,551,24,134.0,37,166,23.0,22.97,22.99,0.2455,1.11,previous,9,0.1936,0.875,0.2158,4.91,0.7204,0.5482,0.3756,0.2311,0.1279,0.0639,5.5,-110,-116,5.5,100,-128,,,,,,,"{""fd"":{""2.5"":[-3000,null],""3.5"":[-650,null],""4.5"":[-250,null],""5.5"":[100,null],""6.5"":[200,null],""7.5"":[420,null]},""dk"":{""2.5"":[-1960,null],""3.5"":[-577,null],""4.5"":[-238,null],""5.5"":[-110,null],""6.5"":[193,null],""7.5"":[406,null],""8.5"":[820,null],""9.5"":[1620,null]},""czr"":{""9.5"":[1400,null],""3.5"":[-590,null],""4.5"":[-240,null],""5.5"":[-110,null],""6.5"":[179,null],""7.5"":[340,null],""8.5"":[675,null]}}",5.5,0.3756,+166,-166,under,dk,5.5,-116,0.1182,2026-08-22T05:52:44Z,2026-08-22T05:52:44Z,morning,,,,,,,,,,,,,,,,,,,,,,,1,3,17,3.3,0,W,,,2026-08-24T00:48:22Z
2026-08-22,823743,527048,Martín Pérez,Atlanta Braves,Milwaukee Brewers,0,L,83,455,20,111.3,44,228,20.0,21.06,20.27,0.1897,0.857,previous,9,0.2052,0.928,0.1754,3.47,0.4604,0.2759,0.1446,0.0668,0.0274,0.01,3.5,-113,-113,3.5,-118,-108,,,,,,,"{""fd"":{""2.5"":[-340,null],""3.5"":[-118,null],""4.5"":[186,null],""5.5"":[420,null]},""dk"":{""1.5"":[-1040,null],""2.5"":[-297,null],""3.5"":[-113,null],""4.5"":[206,null],""5.5"":[463,null],""6.5"":[1060,null]},""czr"":{""2.5"":[-335,null],""3.5"":[-121,null],""4.5"":[183,null],""5.5"":[400,null],""6.5"":[900,null]}}",3.5,0.4604,+117,-117,under,fd,3.5,-108,0.05,2026-08-22T05:52:44Z,2026-08-22T05:52:44Z,morning,,,,,,,,,,,,,,,,,,,,,,,1,2,20,4.0,0,W,,,2026-08-24T00:48:22Z
2026-08-22,823743,701656,Logan Henderson,Milwaukee Brewers,Atlanta Braves,1,R,75,240,12,63.3,33,99,21.12,20.36,20.93,0.2879,1.301,previous,9,0.2051,0.927,0.2685,5.57,0.8044,0.6603,0.4944,0.3352,0.2053,0.1136,6.5,-112,-114,6.5,-111,-115,,,,,,,"{""fd"":{""3.5"":[-2500,null],""4.5"":[-670,null],""5.5"":[-280,null],""6.5"":[-111,null],""7.5"":[172,null],""8.5"":[350,null],""9.5"":[750,null]},""dk"":{""3.5"":[-1580,null],""4.5"":[-537,null],""5.5"":[-234,null],""6.5"":[-112,null],""7.5"":[183,null],""8.5"":[363,null],""9.5"":[710,null],""10.5"":[1360,null]},""czr"":{""9.5"":[550,null],""4.5"":[-590,null],""5.5"":[-235,null],""6.5"":[-115,null],""7.5"":[162,null],""8.5"":[295,null]}}",6.5,0.3352,+198,-198,under,dk,6.5,-114,0.1627,2026-08-22T05:52:44Z,2026-08-22T05:52:44Z,morning,,,,,,,,,,,,,,,,,,,,,,,1,4,24,6.0,0,W,,,2026-08-24T00:48:22Z
2026-08-22,823831,663623,Jake Irvin,Washington Nationals,Miami Marlins,0,R,72,313,15,71.3,124,787,19.88,21.08,20.18,0.2068,0.935,previous,9,0.2254,1.019,0.2108,4.16,0.6008,0.4113,0.2491,0.1338,0.0641,0.0275,4.5,-110,-116,4.5,-104,-122,,,,,,,"{""fd"":{""2.5"":[-800,null],""3.5"":[-280,null],""4.5"":[-104,null],""5.5"":[210,null],""6.5"":[450,null]},""czr"":{""2.5"":[-1000,null],""3.5"":[-280,null],""4.5"":[-117,null],""5.5"":[182,null],""6.5"":[370,null],""7.5"":[750,null]}}",4.5,0.4113,+143,-143,under,dk,4.5,-116,0.0825,2026-08-22T05:52:44Z,2026-08-22T05:52:44Z,morning,,,,,,,,,,,,,,,,,,,,,,,1,4,26,6.0,0,W,,,2026-08-24T00:48:22Z
2026-08-22,823831,691587,Eury Pérez,Miami Marlins,Washington Nationals,1,R,133,494,22,122.7,105,385,24.0,22.18,23.55,0.2652,1.199,previous,9,0.2011,0.909,0.2423,5.76,0.8218,0.6837,0.5216,0.3623,0.2285,0.1308,6.5,103,-132,6.5,108,-136,,,,,,,"{""fd"":{""3.5"":[-2000,null],""4.5"":[-530,null],""5.5"":[-225,null],""6.5"":[108,null],""7.5"":[210,null],""8.5"":[420,null]},""czr"":{""9.5"":[625,null],""4.5"":[-480,null],""5.5"":[-205,null],""6.5"":[-103,null],""7.5"":[183,null],""8.5"":[330,null]}}",6.5,0.3623,+176,-176,under,dk,6.5,-132,0.1018,2026-08-22T05:52:44Z,2026-08-22T05:52:44Z,morning,,,,,,,,,,,,,,,,,,,,,,,1,4,21,5.0,0,W,,,2026-08-24T00:48:22Z
2026-08-22,823422,691725,Andrew Painter,Philadelphia Phillies,St. Louis Cardinals,1,R,71,383,16,85.3,0,0,20.62,21.35,20.81,0.1977,0.894,previous,9,0.2066,0.934,0.1842,3.82,0.534,0.344,0.1951,0.0979,0.0438,0.0175,3.5,-135,105,,,,,,,,,,"{""dk"":{""1.5"":[-1300,null],""2.5"":[-353,null],""3.5"":[-137,null],""4.5"":[168,null],""5.5"":[385,null],""6.5"":[820,null],""7.5"":[1700,null]},""czr"":{""2.5"":[-440,null],""3.5"":[-150,null],""4.5"":[153,null],""5.5"":[330,null],""6.5"":[700,null]}}",3.5,0.534,-115,+115,under,dk,3.5,105,0.0068,2026-08-22T05:52:44Z,2026-08-22T05:52:44Z,morning,,,,,,,,,,,,,,,,,,,,,,,1,8,27,7.0,1,L,,,2026-08-24T00:48:22Z
2026-08-22,824798,663556,Shane McClanahan,Tampa Bay Rays,Baltimore Orioles,0,L,94,423,21,102.3,0,0,20.25,20.7,20.36,0.2219,1.003,previous,9,0.257,1.162,0.2577,5.09,0.7478,0.5838,0.4109,0.2597,0.1474,0.0753,4.5,-121,-106,4.5,-102,-125,,,,,,,"{""fd"":{""2.5"":[-770,null],""3.5"":[-265,null],""4.5"":[-102,null],""5.5"":[200,null],""6.5"":[430,null]},""dk"":{""1.5"":[-3000,null],""2.5"":[-690,null],""3.5"":[-267,null],""4.5"":[-120,null],""5.5"":[173,null],""6.5"":[360,null],""7.5"":[730,null],""8.5"":[1440,null]},""czr"":{""2.5"":[-950,null],""3.5"":[-290,null],""4.5"":[-118,null],""5.5"":[176,null],""6.5"":[360,null],""7.5"":[750,null]}}",4.5,0.5838,-140,+140,over,fd,4.5,-102,0.1076,2026-08-22T05:52:44Z,2026-08-22T05:52:44Z,morning,,,,,,,,,,,,,,,,,,,,,,,1,5,20,5.0,1,W,,,2026-08-24T00:48:22Z
2026-08-22,824798,687064,Brandon Young,Baltimore Orioles,Tampa Bay Rays,1,R,96,507,21,117.7,47,256,25.0,24.01,24.75,0.1924,0.87,previous,9,0.1837,0.83,0.1588,3.93,0.5517,0.3623,0.2109,0.1093,0.0508,0.0213,3.5,-144,113,3.5,-138,108,,,,,,,"{""fd"":{""2.5"":[-430,null],""3.5"":[-138,null],""4.5"":[162,null],""5.5"":[360,null]},""dk"":{""1.5"":[-1460,null],""2.5"":[-380,null],""3.5"":[-145,null],""4.5"":[164,null],""5.5"":[375,null],""6.5"":[820,null],""7.5"":[1700,null]},""czr"":{""2.5"":[-440,null],""3.5"":[-154,null],""4.5"":[150,null],""5.5"":[320,null],""6.5"":[700,null]}}",3.5,0.5517,-123,+123,under,dk,3.5,113,0.0052,2026-08-22T05:52:44Z,2026-08-22T05:52:44Z,morning,,,,,,,,,,,,,,,,,,,,,,,1,3,22,5.7,0,W,,,2026-08-24T00:48:22Z
2026-08-22,822858,696270,Ryan Johnson,Los Angeles Angels,Texas Rangers,0,R,47,271,12,60.3,16,72,20.0,20.67,20.17,0.1938,0.876,previous,9,0.2356,1.065,0.2069,4.09,0.5864,0.3962,0.2366,0.1251,0.059,0.0249,,,,3.5,-156,122,,,,,,,"{""fd"":{""2.5"":[-440,null],""3.5"":[-156,null],""4.5"":[140,null],""5.5"":[320,null],""6.5"":[700,null]}}",3.5,0.5864,-142,+142,over,fd,3.5,-156,0.0114,2026-08-22T05:52:44Z,2026-08-22T05:52:44Z,morning,,,,,,,,,,,,,,,,,,,,,,,1,3,24,7.0,0,L,,,2026-08-24T00:48:22Z
2026-08-22,822858,674003,Cody Bradford,Texas Rangers,Los Angeles Angels,1,L,10,65,3,15.3,0,0,21.67,21.72,21.68,0.2047,0.925,previous,9,0.2529,1.143,0.2348,5.11,0.7484,0.5838,0.4114,0.2609,0.1489,0.0767,4.5,-135,106,4.5,-125,-102,,,,,,,"{""fd"":{""2.5"":[-1000,null],""3.5"":[-330,null],""4.5"":[-125,null],""5.5"":[172,null],""6.5"":[370,null]},""czr"":{""2.5"":[-1450,null],""3.5"":[-345,null],""4.5"":[-139,null],""5.5"":[150,null],""6.5"":[300,null],""7.5"":[600,null],""8.5"":[1300,null]},""dk"":{""2.5"":[-920,null],""3.5"":[-319,null],""4.5"":[-136,null],""5.5"":[163,null],""6.5"":[339,null],""7.5"":[710,null],""8.5"":[1400,null]}}",4.5,0.5838,-140,+140,over,fd,4.5,-125,0.06,2026-08-22T05:52:44Z,2026-08-22T05:52:44Z,morning,,,,,,,,,,,,,,,,,,,,,,,1,3,22,5.3,0,L,,,2026-08-24T00:48:22Z
2026-08-22,824151,682052,Jacob Lopez,Athletics,Houston Astros,0,L,81,396,17,88.0,113,399,19.0,21.02,19.5,0.224,1.013,previous,9,0.1956,0.884,0.1981,3.91,0.553,0.3624,0.2092,0.1068,0.0485,0.0197,4.5,-130,102,4.5,-130,112,,,,,,,"{""fd"":{""2.5"":[-1100,null],""3.5"":[-350,null],""4.5"":[-130,null],""5.5"":[162,null],""6.5"":[330,null],""7.5"":[680,null]},""dk"":{""2.5"":[-850,null],""3.5"":[-303,null],""4.5"":[-131,null],""5.5"":[163,null],""6.5"":[346,null],""7.5"":[730,null],""8.5"":[1500,null]},""czr"":{""2.5"":[-2000,null],""3.5"":[-360,null],""4.5"":[-143,null],""5.5"":[150,null],""6.5"":[290,null],""7.5"":[575,null],""8.5"":[1200,null]}}",4.5,0.3624,+176,-176,under,fd,4.5,112,0.1827,2026-08-22T05:52:44Z,2026-08-22T05:52:44Z,morning,,,,,,,,,,,,,,,,,,,,,,,1,9,23,6.0,1,L,,,2026-08-24T00:48:22Z
2026-08-22,824151,686613,Hunter Brown,Houston Astros,Athletics,1,R,72,291,13,68.7,206,729,23.12,22.38,22.94,0.2564,1.159,previous,9,0.2064,0.933,0.2399,5.46,0.7908,0.6403,0.4721,0.3152,0.1903,0.104,6.5,116,-148,6.5,124,-146,,,,,,,"{""fd"":{""3.5"":[-1200,null],""4.5"":[-430,null],""5.5"":[-184,null],""6.5"":[124,null],""7.5"":[240,null],""8.5"":[480,null]},""dk"":{""3.5"":[-1100,null],""4.5"":[-399,null],""5.5"":[-176,null],""6.5"":[116,null],""7.5"":[232,null],""8.5"":[463,null],""9.5"":[940,null]},""czr"":{""9.5"":[750,null],""3.5"":[-1450,null],""4.5"":[-400,null],""5.5"":[-173,null],""6.5"":[115,null],""7.5"":[215,null],""8.5"":[400,null]}}",6.5,0.3152,+217,-217,under,dk,6.5,-148,0.1217,2026-08-22T05:52:44Z,2026-08-22T05:52:44Z,morning,,,,,,,,,,,,,,,,,,,,,,,1,4,24,5.7,0,W,,,2026-08-24T00:48:22Z
2026-08-22,824560,681035,Christian Scott,New York Mets,Chicago White Sox,0,R,105,367,18,84.7,0,0,21.38,20.59,21.18,0.2632,1.19,previous,9,0.2418,1.093,0.2862,5.94,0.8399,0.7127,0.5562,0.3955,0.2551,0.1492,6.5,121,-154,6.5,122,-156,,,,,,,"{""dk"":{""2.5"":[-3900,null],""3.5"":[-980,null],""4.5"":[-374,null],""5.5"":[-169,null],""6.5"":[121,null],""7.5"":[241,null],""8.5"":[483,null],""9.5"":[950,null],""10.5"":[1800,null]},""czr"":{""9.5"":[750,null],""3.5"":[-2000,null],""4.5"":[-400,null],""5.5"":[-179,null],""6.5"":[115,null],""7.5"":[205,null],""8.5"":[400,null]},""fd"":{""3.5"":[-1400,null],""4.5"":[-460,null],""5.5"":[-194,null],""6.5"":[122,null],""7.5"":[230,null],""8.5"":[450,null]}}",6.5,0.3955,+153,-153,under,dk,6.5,-154,0.0319,2026-08-22T05:52:44Z,2026-08-22T05:52:44Z,morning,,,,,,,,,,,,,,,,,,,,,,,1,6,23,4.7,0,W,,,2026-08-24T00:48:22Z
2026-08-22,824560,622491,Luis Castillo,Chicago White Sox,New York Mets,1,R,102,508,20,115.3,162,745,24.25,22.78,23.88,0.2057,0.93,previous,9,0.2265,1.024,0.2108,5.01,0.7333,0.5643,0.392,0.2451,0.1382,0.0704,4.5,-148,116,4.5,-136,108,,,,,,,"{""dk"":{""2.5"":[-1100,null],""3.5"":[-349,null],""4.5"":[-149,null],""5.5"":[145,null],""6.5"":[314,null],""7.5"":[640,null],""8.5"":[1340,null]},""czr"":{""2.5"":[-1700,null],""3.5"":[-380,null],""4.5"":[-159,null],""5.5"":[132,null],""6.5"":[260,null],""7.5"":[550,null],""8.5"":[1200,null]},""fd"":{""2.5"":[-1200,null],""3.5"":[-360,null],""4.5"":[-136,null],""5.5"":[148,null],""6.5"":[310,null],""7.5"":[630,null]}}",4.5,0.5643,-130,+130,over,fd,4.5,-136,0.0191,2026-08-22T05:52:44Z,2026-08-22T05:52:44Z,morning,,,,,,,,,,,,,,,,,,,,,,,1,3,17,2.7,0,L,,,2026-08-24T00:48:22Z
2026-08-22,824073,623454,Drew Anderson,Detroit Tigers,Kansas City Royals,0,R,87,327,5,76.3,0,0,16.2,18.29,16.72,0.249,1.126,previous,9,0.2058,0.93,0.2322,3.9,0.5526,0.3616,0.2077,0.1052,0.0472,0.0189,4.5,119,-151,4.5,126,-162,,,,,,,"{""fd"":{""2.5"":[-530,null],""3.5"":[-205,null],""4.5"":[126,null],""5.5"":[255,null],""6.5"":[560,null]},""dk"":{""1.5"":[-2300,null],""2.5"":[-516,null],""3.5"":[-193,null],""4.5"":[120,null],""5.5"":[266,null],""6.5"":[578,null],""7.5"":[1220,null]},""czr"":{""2.5"":[-625,null],""3.5"":[-197,null],""4.5"":[118,null],""5.5"":[250,null],""6.5"":[525,null],""7.5"":[1100,null]}}",4.5,0.3616,+177,-177,under,dk,4.5,-151,0.0699,2026-08-22T05:52:44Z,2026-08-22T05:52:44Z,morning,,,,,,,,,,,,,,,,,,,,,,,1,4,21,5.0,0,W,,,2026-08-24T00:48:22Z
2026-08-22,824073,608379,Michael Wacha,Kansas City Royals,Detroit Tigers,1,R,120,632,25,155.7,126,716,25.38,25.28,25.35,0.1889,0.854,previous,9,0.2158,0.976,0.1841,4.56,0.6647,0.4821,0.3132,0.1823,0.0955,0.0452,4.5,122,-156,4.5,122,-156,,,,,,,"{""fd"":{""2.5"":[-720,null],""3.5"":[-230,null],""4.5"":[122,null],""5.5"":[250,null],""6.5"":[520,null]},""dk"":{""1.5"":[-2100,null],""2.5"":[-518,null],""3.5"":[-190,null],""4.5"":[122,null],""5.5"":[265,null],""6.5"":[566,null],""7.5"":[1200,null]},""czr"":{""2.5"":[-675,null],""3.5"":[-205,null],""4.5"":[113,null],""5.5"":[245,null],""6.5"":[500,null],""7.5"":[1100,null]}}",4.5,0.4821,+107,-107,over,fd,4.5,122,0.0571,2026-08-22T05:52:44Z,2026-08-22T05:52:44Z,morning,,,,,,,,,,,,,,,,,,,,,,,1,6,26,7.0,1,W,,,2026-08-24T00:48:22Z
2026-08-22,823910,683003,Jared Jones,Pittsburgh Pirates,Los Angeles Dodgers,0,R,72,269,14,64.0,0,0,19.88,19.67,19.82,0.2479,1.12,previous,9,0.2065,0.933,0.2319,4.58,0.673,0.4915,0.3202,0.1859,0.0965,0.0449,,,,4.5,-128,100,,,,,,,"{""fd"":{""2.5"":[-1100,null],""3.5"":[-340,null],""4.5"":[-128,null],""5.5"":[162,null],""6.5"":[340,null],""7.5"":[680,null]},""czr"":{""2.5"":[-1450,null],""3.5"":[-345,null],""4.5"":[-141,null],""5.5"":[150,null],""6.5"":[300,null],""7.5"":[600,null],""8.5"":[1300,null]}}",4.5,0.4915,+103,-103,under,fd,4.5,100,0.0374,2026-08-22T05:52:44Z,2026-08-22T05:52:44Z,morning,,,,,,,,,,,,,,,,,,,,,,,1,5,20,4.0,1,L,,,2026-08-24T00:48:22Z
2026-08-22,823910,669373,Tarik Skubal,Los Angeles Dodgers,Pittsburgh Pirates,1,L,135,446,19,113.7,241,748,24.0,23.3,23.83,0.3021,1.366,previous,9,0.2198,0.994,0.3004,7.14,0.9186,0.839,0.7237,0.5819,0.4324,0.2954,,,,8.5,112,-142,,,,,,,"{""fd"":{""4.5"":[-4500,null],""5.5"":[-1100,null],""6.5"":[-460,null],""7.5"":[-210,null],""8.5"":[112,null],""9.5"":[200,null],""10.5"":[390,null],""11.5"":[750,null]},""czr"":{""9.5"":[181,null],""5.5"":[-950,null],""6.5"":[-345,null],""7.5"":[-176,null],""8.5"":[104,null]}}",8.5,0.2954,+239,-239,under,fd,8.5,-142,0.1502,2026-08-22T05:52:44Z,2026-08-22T05:52:44Z,morning,,,,,,,,,,,,,,,,,,,,,,,1,11,27,7.0,1,L,,,2026-08-24T00:48:22Z
2026-08-22,823100,656849,David Peterson,Chicago Cubs,Seattle Mariners,0,L,95,507,16,112.3,150,723,23.0,22.69,22.92,0.1939,0.877,previous,9,0.2063,0.933,0.1804,4.11,0.587,0.3973,0.2385,0.1274,0.0608,0.0261,,,,4.5,-102,-125,,,,,,,"{""fd"":{""2.5"":[-900,null],""3.5"":[-290,null],""4.5"":[-102,null],""5.5"":[200,null],""6.5"":[430,null]},""czr"":{""2.5"":[-950,null],""3.5"":[-260,null],""4.5"":[-109,null],""5.5"":[194,null],""6.5"":[390,null],""7.5"":[800,null]}}",4.5,0.3973,+152,-152,under,fd,4.5,-125,0.0788,2026-08-22T05:52:44Z,2026-08-22T05:52:44Z,morning,,,,,,,,,,,,,,,,,,,,,,,1,8,25,6.0,1,L,,,2026-08-24T00:48:22Z
2026-08-22,823100,807739,Kade Anderson,Seattle Mariners,Chicago Cubs,1,L,0,0,0,0.0,0,0,21.78,21.78,21.78,0.2212,1.0,previous,9,0.2103,0.951,0.2103,4.58,0.6702,0.4882,0.3178,0.1848,0.0963,0.0451,,,,,,,,,,,,,,,,,,,,,,,2026-08-22T05:52:44Z,2026-08-22T05:52:44Z,morning,,,,,,,,,,,,,,,,,,,,,,,1,5,22,5.7,,,,,2026-08-24T00:48:22Z
2026-08-22,824718,694918,Blade Tidwell,San Francisco Giants,Boston Red Sox,0,R,20,110,3,27.0,10,78,21.0,21.39,21.1,0.1904,0.861,previous,9,0.1975,0.893,0.1693,3.51,0.4697,0.2844,0.1509,0.0706,0.0294,0.011,3.5,-128,101,3.5,-120,-106,,,,,,,"{""fd"":{""2.5"":[-360,null],""3.5"":[-120,null],""4.5"":[186,null],""5.5"":[420,null]},""dk"":{""1.5"":[-930,null],""2.5"":[-306,null],""3.5"":[-126,null],""4.5"":[171,null],""5.5"":[366,null],""6.5"":[760,null],""7.5"":[1540,null]},""czr"":{""2.5"":[-390,null],""3.5"":[-136,null],""4.5"":[167,null],""5.5"":[360,null],""6.5"":[800,null]}}",3.5,0.4697,+113,-113,under,dk,3.5,101,0.0605,2026-08-22T05:52:44Z,2026-08-22T05:52:44Z,morning,,,,,,,,,,,,,,,,,,,,,,,1,7,21,5.7,1,L,,,2026-08-24T00:48:22Z
