pitcher,date,bf,hr_allowed,hand
642397,2026-07-28,6,0,L
643377,2026-07-28,24,0,R
644433,2026-07-28,6,1,R
645261,2026-07-28,27,0,R
650556,2026-07-28,3,0,R
650633,2026-07-28,24,2,R
656271,2026-07-28,3,0,L
656464,2026-07-28,4,0,R
656546,2026-07-28,3,0,R
656638,2026-07-28,5,0,R
656641,2026-07-28,3,0,L
657044,2026-07-28,7,0,R
657265,2026-07-28,8,0,R
657514,2026-07-28,5,0,L
657571,2026-07-28,7,0,L
660825,2026-07-28,3,0,R
660853,2026-07-28,3,0,R
662253,2026-07-28,6,0,R
663558,2026-07-28,3,0,L
663567,2026-07-28,24,0,R
663687,2026-07-28,7,1,L
663738,2026-07-28,3,0,L
663855,2026-07-28,3,0,R
663893,2026-07-28,8,0,L
664126,2026-07-28,3,0,R
664141,2026-07-28,15,0,R
665152,2026-07-28,23,2,R
665622,2026-07-28,8,0,R
666661,2026-07-28,3,0,R
668909,2026-07-28,24,1,R
669310,2026-07-28,18,1,R
669456,2026-07-28,9,0,R
670059,2026-07-28,3,0,R
670062,2026-07-28,6,0,R
670167,2026-07-28,2,0,R
670245,2026-07-28,5,0,R
670280,2026-07-28,5,1,R
670970,2026-07-28,7,0,L
671345,2026-07-28,9,0,R
671737,2026-07-28,23,0,R
671922,2026-07-28,4,0,R
672282,2026-07-28,20,2,L
672629,2026-07-28,6,0,R
674444,2026-07-28,3,0,R
675512,2026-07-28,24,0,R
675848,2026-07-28,6,0,R
676263,2026-07-28,4,0,L
676534,2026-07-28,3,0,R
676680,2026-07-28,3,0,L
676755,2026-07-28,9,0,R
676760,2026-07-28,3,0,R
676775,2026-07-28,3,0,R
676879,2026-07-28,1,0,L
676917,2026-07-28,25,1,R
677020,2026-07-28,8,0,L
677865,2026-07-28,8,0,L
677944,2026-07-28,18,1,R
678606,2026-07-28,3,0,L
680736,2026-07-28,25,4,L
680744,2026-07-28,6,0,R
680767,2026-07-28,5,0,R
680916,2026-07-28,6,0,R
681252,2026-07-28,4,0,R
681402,2026-07-28,3,1,R
681806,2026-07-28,9,0,R
681892,2026-07-28,5,0,L
681911,2026-07-28,3,1,L
681982,2026-07-28,5,1,R
682120,2026-07-28,3,0,L
682608,2026-07-28,3,0,R
682842,2026-07-28,4,0,R
682982,2026-07-28,4,0,R
683409,2026-07-28,3,0,R
683742,2026-07-28,13,0,R
683769,2026-07-28,5,0,R
684974,2026-07-28,4,0,R
685126,2026-07-28,9,0,L
687330,2026-07-28,3,0,R
687377,2026-07-28,3,0,R
687396,2026-07-28,4,0,L
687562,2026-07-28,27,1,L
689147,2026-07-28,5,0,R
689254,2026-07-28,4,1,L
690925,2026-07-28,3,0,R
694297,2026-07-28,28,0,R
694335,2026-07-28,6,0,R
694738,2026-07-28,18,0,R
695243,2026-07-28,3,0,R
695505,2026-07-28,22,1,R
695534,2026-07-28,4,0,R
695611,2026-07-28,22,0,L
696062,2026-07-28,8,0,R
696149,2026-07-28,21,0,R
696519,2026-07-28,5,0,L
699134,2026-07-28,6,0,R
700241,2026-07-28,15,0,R
700669,2026-07-28,9,0,R
701519,2026-07-28,3,0,R
701656,2026-07-28,21,0,R
805299,2026-07-28,1,0,L
805326,2026-07-28,11,0,L
815083,2026-07-28,6,0,L
820862,2026-07-28,4,0,R
445276,2026-07-29,4,0,R
489446,2026-07-29,5,0,R
518585,2026-07-29,4,0,R
519242,2026-07-29,20,0,L
547973,2026-07-29,4,0,L
552640,2026-07-29,1,0,R
571510,2026-07-29,28,0,L
572955,2026-07-29,4,0,R
573204,2026-07-29,4,0,L
592773,2026-07-29,5,0,R
592866,2026-07-29,4,0,R
593958,2026-07-29,28,0,L
593974,2026-07-29,4,0,L
594027,2026-07-29,3,0,R
595345,2026-07-29,4,0,L
596133,2026-07-29,3,0,R
606996,2026-07-29,11,0,L
608718,2026-07-29,9,0,L
621074,2026-07-29,5,0,R
621097,2026-07-29,5,0,R
621112,2026-07-29,8,2,R
621242,2026-07-29,5,0,R
621345,2026-07-29,4,0,L
623211,2026-07-29,3,0,R
623381,2026-07-29,14,1,L
623454,2026-07-29,7,0,R
628452,2026-07-29,3,0,R
640448,2026-07-29,3,0,R
640455,2026-07-29,24,1,L
641329,2026-07-29,4,0,R
641755,2026-07-29,3,0,R
641778,2026-07-29,20,0,L
641793,2026-07-29,20,0,R
642207,2026-07-29,4,0,R
642232,2026-07-29,2,0,L
643511,2026-07-29,4,0,R
650556,2026-07-29,4,0,R
650960,2026-07-29,5,0,R
656288,2026-07-29,10,0,R
656529,2026-07-29,6,0,L
656945,2026-07-29,5,0,L
656986,2026-07-29,4,0,L
657097,2026-07-29,3,0,R
657277,2026-07-29,23,0,R
657514,2026-07-29,3,0,L
657571,2026-07-29,2,0,L
657612,2026-07-29,3,0,L
657746,2026-07-29,26,1,R
660761,2026-07-29,4,1,L
663423,2026-07-29,4,0,R
663436,2026-07-29,25,1,R
663542,2026-07-29,3,0,L
663738,2026-07-29,4,0,L
663776,2026-07-29,22,2,L
663855,2026-07-29,5,0,R
663903,2026-07-29,25,0,R
664076,2026-07-29,2,0,L
664126,2026-07-29,3,0,R
664849,2026-07-29,1,0,L
664991,2026-07-29,4,0,L
665660,2026-07-29,5,0,R
666200,2026-07-29,28,1,L
666277,2026-07-29,4,0,R
666808,2026-07-29,5,0,R
666974,2026-07-29,3,0,R
668820,2026-07-29,6,0,R
668873,2026-07-29,5,0,R
668984,2026-07-29,6,0,R
669022,2026-07-29,25,2,L
669060,2026-07-29,11,0,R
669093,2026-07-29,4,0,R
669160,2026-07-29,18,0,R
669276,2026-07-29,3,0,L
669330,2026-07-29,6,0,R
669373,2026-07-29,25,0,L
669387,2026-07-29,10,0,R
669432,2026-07-29,28,0,L
669620,2026-07-29,6,0,L
669684,2026-07-29,4,0,L
669711,2026-07-29,3,0,R
669713,2026-07-29,25,0,R
669724,2026-07-29,1,0,R
670036,2026-07-29,3,0,R
670059,2026-07-29,3,0,R
670062,2026-07-29,7,0,R
670329,2026-07-29,4,1,R
670950,2026-07-29,4,0,R
671922,2026-07-29,5,0,R
672335,2026-07-29,3,0,L
674444,2026-07-29,3,0,R
676106,2026-07-29,24,1,R
676282,2026-07-29,17,0,L
676477,2026-07-29,4,0,R
676604,2026-07-29,3,0,R
676617,2026-07-29,5,0,R
676775,2026-07-29,5,0,R
676879,2026-07-29,6,0,L
677865,2026-07-29,3,0,L
677961,2026-07-29,3,0,R
677976,2026-07-29,26,0,R
678868,2026-07-29,2,0,R
680570,2026-07-29,22,2,R
680742,2026-07-29,5,1,R
680916,2026-07-29,4,0,R
681035,2026-07-29,24,0,R
681870,2026-07-29,2,0,L
681911,2026-07-29,4,0,L
682052,2026-07-29,24,1,L
682989,2026-07-29,3,0,R
683003,2026-07-29,24,1,R
683734,2026-07-29,8,1,R
683769,2026-07-29,4,0,R
686580,2026-07-29,5,0,R
686751,2026-07-29,4,0,R
686973,2026-07-29,7,0,R
687239,2026-07-29,4,0,R
687312,2026-07-29,22,0,R
687330,2026-07-29,3,0,R
687377,2026-07-29,6,0,R
687473,2026-07-29,24,1,R
687606,2026-07-29,6,0,R
688642,2026-07-29,6,0,R
689266,2026-07-29,7,0,L
689296,2026-07-29,5,0,R
690978,2026-07-29,7,0,L
691799,2026-07-29,7,0,R
693645,2026-07-29,23,0,R
693855,2026-07-29,17,0,L
694477,2026-07-29,11,0,R
695243,2026-07-29,3,0,R
695380,2026-07-29,3,0,R
695534,2026-07-29,9,1,R
696070,2026-07-29,14,0,L
696522,2026-07-29,7,0,R
699134,2026-07-29,3,0,R
700363,2026-07-29,20,0,R
702056,2026-07-29,26,0,R
703725,2026-07-29,4,1,R
800311,2026-07-29,7,0,R
805299,2026-07-29,4,0,L
805427,2026-07-29,5,0,L
815083,2026-07-29,8,0,L
518585,2026-07-30,6,0,R
518886,2026-07-30,4,0,R
543243,2026-07-30,30,0,R
547973,2026-07-30,4,0,L
548384,2026-07-30,5,0,L
571927,2026-07-30,7,0,L
573124,2026-07-30,5,0,L
573204,2026-07-30,4,1,L
592155,2026-07-30,3,0,L
592662,2026-07-30,22,0,L
592773,2026-07-30,3,0,R
593974,2026-07-30,4,0,L
594835,2026-07-30,15,0,L
621242,2026-07-30,4,0,R
621381,2026-07-30,1,1,L
622088,2026-07-30,4,0,R
622554,2026-07-30,4,0,R
628452,2026-07-30,4,0,R
641329,2026-07-30,5,0,R
641927,2026-07-30,24,1,R
641941,2026-07-30,4,0,R
642207,2026-07-30,4,0,R
642397,2026-07-30,5,0,L
650644,2026-07-30,2,0,R
656240,2026-07-30,8,0,R
656271,2026-07-30,6,0,L
656550,2026-07-30,21,3,R
656794,2026-07-30,8,0,L
656848,2026-07-30,5,0,R
656945,2026-07-30,5,0,L
657097,2026-07-30,5,0,R
663542,2026-07-30,3,0,L
663556,2026-07-30,12,0,L
663623,2026-07-30,20,2,R
664076,2026-07-30,4,0,L
664849,2026-07-30,4,0,L
665622,2026-07-30,5,2,R
665660,2026-07-30,3,0,R
665871,2026-07-30,20,0,R
666277,2026-07-30,5,0,R
667463,2026-07-30,1,0,L
668390,2026-07-30,3,0,R
668674,2026-07-30,5,0,R
668716,2026-07-30,10,0,R
668873,2026-07-30,4,0,R
668970,2026-07-30,4,0,R
668984,2026-07-30,3,0,R
669020,2026-07-30,6,0,L
669062,2026-07-30,4,0,L
669199,2026-07-30,3,0,R
669276,2026-07-30,4,0,L
669467,2026-07-30,27,0,R
669684,2026-07-30,5,0,L
669711,2026-07-30,3,0,R
670990,2026-07-30,8,0,R
672782,2026-07-30,5,0,R
676263,2026-07-30,4,0,L
676617,2026-07-30,3,0,R
676664,2026-07-30,20,1,L
677960,2026-07-30,26,0,L
677961,2026-07-30,6,0,R
680732,2026-07-30,23,0,R
681190,2026-07-30,18,0,R
681916,2026-07-30,4,0,R
682254,2026-07-30,3,0,L
682608,2026-07-30,7,1,R
682989,2026-07-30,5,0,R
682995,2026-07-30,15,0,L
683000,2026-07-30,3,0,R
683409,2026-07-30,6,0,R
683618,2026-07-30,3,0,R
686930,2026-07-30,21,0,R
687223,2026-07-30,8,0,L
687239,2026-07-30,4,1,R
687396,2026-07-30,4,0,L
690997,2026-07-30,26,2,R
691587,2026-07-30,24,0,R
693433,2026-07-30,22,1,R
695076,2026-07-30,23,1,R
695239,2026-07-30,4,0,L
695380,2026-07-30,7,1,R
702070,2026-07-30,26,0,L
702193,2026-07-30,3,0,R
703725,2026-07-30,5,0,R
808963,2026-07-30,24,0,R
543135,2026-07-31,26,2,R
572955,2026-07-31,5,0,R
592866,2026-07-31,13,0,R
594580,2026-07-31,3,0,L
605288,2026-07-31,19,0,R
605447,2026-07-31,3,0,R
605488,2026-07-31,20,1,L
607200,2026-07-31,19,1,R
607259,2026-07-31,24,4,R
608344,2026-07-31,30,1,L
608372,2026-07-31,24,1,R
608379,2026-07-31,25,0,R
608566,2026-07-31,17,0,R
621053,2026-07-31,5,0,R
621074,2026-07-31,3,0,R
621112,2026-07-31,4,0,R
622608,2026-07-31,3,0,R
622694,2026-07-31,15,1,R
623465,2026-07-31,3,0,R
624133,2026-07-31,18,0,L
641835,2026-07-31,3,0,L
641941,2026-07-31,4,0,R
642528,2026-07-31,4,0,R
646241,2026-07-31,6,0,L
656302,2026-07-31,24,0,R
656464,2026-07-31,3,0,R
656492,2026-07-31,25,2,L
656546,2026-07-31,3,0,R
656730,2026-07-31,3,0,R
656986,2026-07-31,2,0,L
657265,2026-07-31,5,0,R
657514,2026-07-31,3,0,L
657571,2026-07-31,3,0,L
660825,2026-07-31,7,1,R
660853,2026-07-31,3,0,R
663558,2026-07-31,4,1,L
663767,2026-07-31,3,0,R
663878,2026-07-31,3,0,R
663947,2026-07-31,8,0,L
664126,2026-07-31,3,0,R
664199,2026-07-31,3,0,R
666974,2026-07-31,3,0,R
667297,2026-07-31,2,0,R
668834,2026-07-31,3,0,R
668881,2026-07-31,27,1,R
669330,2026-07-31,3,0,R
669620,2026-07-31,10,0,L
670032,2026-07-31,7,0,R
670036,2026-07-31,2,0,R
670062,2026-07-31,1,0,R
670280,2026-07-31,4,0,R
670950,2026-07-31,3,0,R
672782,2026-07-31,5,0,R
673513,2026-07-31,10,0,L
673540,2026-07-31,16,0,R
675540,2026-07-31,20,1,R
675660,2026-07-31,22,1,L
676083,2026-07-31,21,0,R
676440,2026-07-31,27,0,R
676534,2026-07-31,5,1,R
676604,2026-07-31,4,0,R
677020,2026-07-31,3,0,L
677865,2026-07-31,3,0,L
678394,2026-07-31,16,0,R
678606,2026-07-31,5,1,L
680744,2026-07-31,13,0,R
681168,2026-07-31,14,1,R
681517,2026-07-31,24,0,R
681520,2026-07-31,4,0,L
681870,2026-07-31,3,0,L
681892,2026-07-31,4,0,L
681982,2026-07-31,5,0,R
682243,2026-07-31,20,1,R
682254,2026-07-31,4,0,L
682842,2026-07-31,2,0,R
683352,2026-07-31,21,0,L
683618,2026-07-31,4,0,R
684007,2026-07-31,23,2,L
684665,2026-07-31,5,0,R
686613,2026-07-31,23,1,R
686973,2026-07-31,4,0,R
687064,2026-07-31,24,2,R
687911,2026-07-31,4,0,L
687931,2026-07-31,20,1,L
688297,2026-07-31,4,0,R
689147,2026-07-31,6,0,R
689296,2026-07-31,3,0,R
691725,2026-07-31,23,1,R
693686,2026-07-31,4,0,R
693821,2026-07-31,25,1,R
694361,2026-07-31,9,0,R
694973,2026-07-31,22,2,R
696062,2026-07-31,4,0,R
696147,2026-07-31,5,0,R
696270,2026-07-31,22,1,R
696522,2026-07-31,4,0,R
699008,2026-07-31,12,0,R
699134,2026-07-31,3,0,R
700669,2026-07-31,3,0,R
701542,2026-07-31,23,0,R
702021,2026-07-31,3,0,L
702047,2026-07-31,9,0,R
702193,2026-07-31,3,0,R
805123,2026-07-31,3,0,R
805299,2026-07-31,3,0,L
805326,2026-07-31,12,0,L
805427,2026-07-31,6,0,L
805673,2026-07-31,22,1,R
806188,2026-07-31,3,0,L
806960,2026-07-31,14,2,R
820862,2026-07-31,12,1,R
445276,2026-08-01,5,0,R
489446,2026-08-01,5,0,R
518585,2026-08-01,4,1,R
527048,2026-08-01,25,0,L
547973,2026-08-01,3,0,L
552640,2026-08-01,5,0,R
571945,2026-08-01,27,3,R
573124,2026-08-01,5,0,L
573204,2026-08-01,3,0,L
592155,2026-08-01,3,0,L
592332,2026-08-01,25,0,R
593974,2026-08-01,5,0,L
594027,2026-08-01,4,0,R
594580,2026-08-01,4,0,L
594798,2026-08-01,22,0,R
595345,2026-08-01,5,0,L
608331,2026-08-01,19,0,L
608718,2026-08-01,9,0,L
621097,2026-08-01,3,0,R
621111,2026-08-01,21,1,R
621237,2026-08-01,3,0,L
621345,2026-08-01,1,0,L
621381,2026-08-01,4,1,L
622554,2026-08-01,3,0,R
623149,2026-08-01,5,1,R
623352,2026-08-01,3,0,L
623474,2026-08-01,5,1,R
640448,2026-08-01,5,1,R
641302,2026-08-01,6,0,L
641329,2026-08-01,3,0,R
641816,2026-08-01,25,1,R
642100,2026-08-01,4,0,L
642397,2026-08-01,3,0,L
642528,2026-08-01,5,0,R
643361,2026-08-01,3,0,R
643511,2026-08-01,3,0,R
650556,2026-08-01,3,0,R
650911,2026-08-01,25,0,L
650960,2026-08-01,7,1,R
656240,2026-08-01,8,0,R
656464,2026-08-01,5,0,R
656546,2026-08-01,5,0,R
656638,2026-08-01,9,1,R
656730,2026-08-01,3,0,R
656849,2026-08-01,25,1,L
656876,2026-08-01,22,0,R
656986,2026-08-01,3,0,L
657097,2026-08-01,4,0,R
657265,2026-08-01,7,0,R
657571,2026-08-01,3,0,L
660761,2026-08-01,5,0,L
660853,2026-08-01,3,1,R
661395,2026-08-01,3,0,R
662253,2026-08-01,4,0,R
663372,2026-08-01,26,2,R
663423,2026-08-01,4,0,R
663855,2026-08-01,3,0,R
663969,2026-08-01,21,1,R
664076,2026-08-01,1,0,L
664285,2026-08-01,30,0,L
664849,2026-08-01,7,0,L
664991,2026-08-01,3,0,L
665622,2026-08-01,5,0,R
666661,2026-08-01,3,0,R
667297,2026-08-01,3,0,R
667463,2026-08-01,2,0,L
668390,2026-08-01,2,0,R
668674,2026-08-01,8,0,R
668834,2026-08-01,8,0,R
668873,2026-08-01,3,0,R
669093,2026-08-01,4,0,R
669199,2026-08-01,10,0,R
669302,2026-08-01,26,2,R
669358,2026-08-01,26,0,R
669387,2026-08-01,11,0,R
669854,2026-08-01,21,1,R
670059,2026-08-01,8,0,R
670062,2026-08-01,4,0,R
670329,2026-08-01,2,0,R
670950,2026-08-01,5,0,R
670970,2026-08-01,4,0,L
671096,2026-08-01,23,0,L
672442,2026-08-01,5,0,R
672629,2026-08-01,7,0,R
675848,2026-08-01,4,0,R
676775,2026-08-01,5,0,R
677952,2026-08-01,19,1,R
678022,2026-08-01,26,3,R
678868,2026-08-01,5,0,R
679883,2026-08-01,15,1,R
680742,2026-08-01,4,0,R
680755,2026-08-01,4,0,R
680767,2026-08-01,4,0,R
680916,2026-08-01,4,1,R
681217,2026-08-01,6,0,R
681892,2026-08-01,1,0,L
681911,2026-08-01,3,0,L
681916,2026-08-01,5,0,R
682120,2026-08-01,7,0,L
682274,2026-08-01,5,0,R
682608,2026-08-01,4,0,R
682842,2026-08-01,3,0,R
682989,2026-08-01,4,0,R
683000,2026-08-01,6,0,R
683409,2026-08-01,4,0,R
683769,2026-08-01,6,1,R
684442,2026-08-01,19,1,L
685112,2026-08-01,5,0,R
686580,2026-08-01,3,0,R
687273,2026-08-01,24,0,L
687330,2026-08-01,3,0,R
687396,2026-08-01,2,0,L
687570,2026-08-01,24,1,L
688107,2026-08-01,21,0,L
689254,2026-08-01,2,0,L
694477,2026-08-01,7,0,R
695049,2026-08-01,14,1,R
695243,2026-08-01,7,0,R
696519,2026-08-01,8,0,L
701519,2026-08-01,3,0,R
702021,2026-08-01,4,1,L
702193,2026-08-01,4,0,R
702273,2026-08-01,19,0,L
702752,2026-08-01,9,0,R
703725,2026-08-01,7,0,R
800048,2026-08-01,20,0,L
801139,2026-08-01,26,1,L
804267,2026-08-01,24,1,L
808967,2026-08-01,28,2,R
453286,2026-08-02,23,0,R
476594,2026-08-02,18,1,R
518876,2026-08-02,25,1,R
518886,2026-08-02,6,0,R
543037,2026-08-02,23,0,R
544150,2026-08-02,8,0,R
548384,2026-08-02,3,0,L
554430,2026-08-02,7,0,R
571927,2026-08-02,3,0,L
592773,2026-08-02,4,0,R
594027,2026-08-02,5,0,R
595345,2026-08-02,4,1,L
596133,2026-08-02,3,0,R
606996,2026-08-02,10,0,L
607067,2026-08-02,23,1,R
607481,2026-08-02,7,1,L
607536,2026-08-02,34,0,L
607625,2026-08-02,25,0,R
621112,2026-08-02,4,0,R
621345,2026-08-02,5,0,L
622088,2026-08-02,6,0,R
623211,2026-08-02,4,0,R
623454,2026-08-02,5,0,R
623465,2026-08-02,3,0,R
628452,2026-08-02,4,0,R
641302,2026-08-02,3,0,L
641386,2026-08-02,8,0,L
641743,2026-08-02,27,0,L
641835,2026-08-02,7,0,L
642207,2026-08-02,5,0,R
643377,2026-08-02,21,1,R
645261,2026-08-02,24,0,R
646241,2026-08-02,5,0,L
650556,2026-08-02,3,0,R
650644,2026-08-02,5,0,R
656271,2026-08-02,3,0,L
656288,2026-08-02,8,1,R
656529,2026-08-02,5,0,L
656605,2026-08-02,16,2,R
656848,2026-08-02,4,0,R
657044,2026-08-02,4,0,R
660825,2026-08-02,4,1,R
662253,2026-08-02,6,1,R
663558,2026-08-02,3,0,L
663567,2026-08-02,20,0,R
663687,2026-08-02,4,0,L
663878,2026-08-02,3,0,R
663947,2026-08-02,4,0,L
664126,2026-08-02,5,0,R
664141,2026-08-02,3,0,R
664199,2026-08-02,5,0,R
665660,2026-08-02,5,0,R
666126,2026-08-02,5,1,L
666171,2026-08-02,7,0,R
666277,2026-08-02,5,0,R
666808,2026-08-02,4,1,R
668390,2026-08-02,5,0,R
668716,2026-08-02,4,0,R
668820,2026-08-02,3,0,R
668909,2026-08-02,19,0,R
669020,2026-08-02,6,0,L
669062,2026-08-02,2,0,L
669084,2026-08-02,6,0,L
669093,2026-08-02,3,0,R
669165,2026-08-02,8,1,R
669276,2026-08-02,3,0,L
669461,2026-08-02,20,0,L
669711,2026-08-02,1,0,R
669923,2026-08-02,26,0,R
670036,2026-08-02,4,0,R
670090,2026-08-02,12,0,R
670280,2026-08-02,5,0,R
670970,2026-08-02,5,0,L
670990,2026-08-02,8,0,R
671737,2026-08-02,29,0,R
671922,2026-08-02,7,0,R
672456,2026-08-02,22,0,R
672782,2026-08-02,4,0,R
674444,2026-08-02,3,0,R
676263,2026-08-02,5,0,L
676477,2026-08-02,4,0,R
676604,2026-08-02,4,0,R
676617,2026-08-02,4,0,R
676664,2026-08-02,7,0,L
676760,2026-08-02,10,0,R
676917,2026-08-02,23,2,R
677020,2026-08-02,4,1,L
677958,2026-08-02,28,1,R
678606,2026-08-02,4,1,L
679775,2026-08-02,5,0,L
680694,2026-08-02,12,1,R
681916,2026-08-02,4,0,R
683769,2026-08-02,2,0,R
684665,2026-08-02,3,0,R
684974,2026-08-02,4,0,R
685112,2026-08-02,3,0,R
686218,2026-08-02,16,3,R
686580,2026-08-02,1,0,R
686973,2026-08-02,7,0,R
687239,2026-08-02,5,0,R
687377,2026-08-02,4,0,R
687396,2026-08-02,4,0,L
687562,2026-08-02,24,0,L
687911,2026-08-02,4,0,L
688297,2026-08-02,2,1,R
689254,2026-08-02,1,0,L
689266,2026-08-02,3,0,L
689296,2026-08-02,7,0,R
691799,2026-08-02,6,0,R
693686,2026-08-02,8,0,R
694738,2026-08-02,25,1,R
694819,2026-08-02,24,1,R
695239,2026-08-02,3,0,L
695505,2026-08-02,22,0,R
695611,2026-08-02,21,0,L
696070,2026-08-02,6,1,L
696147,2026-08-02,2,0,R
696522,2026-08-02,5,0,R
699134,2026-08-02,4,1,R
700712,2026-08-02,22,0,R
701474,2026-08-02,5,1,R
702047,2026-08-02,8,1,R
702275,2026-08-02,20,0,R
800311,2026-08-02,6,0,R
805123,2026-08-02,4,0,R
518585,2026-08-03,3,0,R
547179,2026-08-03,18,1,R
571510,2026-08-03,28,2,L
592773,2026-08-03,4,2,R
593974,2026-08-03,6,0,L
605400,2026-08-03,24,2,R
615698,2026-08-03,24,1,R
642232,2026-08-03,3,0,L
642397,2026-08-03,7,0,L
642546,2026-08-03,7,0,R
643511,2026-08-03,3,0,R
650633,2026-08-03,23,1,R
656529,2026-08-03,5,0,L
656945,2026-08-03,4,0,L
657277,2026-08-03,24,0,R
657612,2026-08-03,6,1,L
661395,2026-08-03,4,0,R
663423,2026-08-03,4,0,R
663765,2026-08-03,3,0,R
663884,2026-08-03,6,0,R
663893,2026-08-03,5,0,L
663941,2026-08-03,3,1,R
664299,2026-08-03,24,1,R
665645,2026-08-03,7,0,R
665665,2026-08-03,1,0,L
666277,2026-08-03,3,1,R
666661,2026-08-03,5,0,R
666808,2026-08-03,3,0,R
668831,2026-08-03,12,0,R
668984,2026-08-03,7,0,R
669093,2026-08-03,2,0,R
669456,2026-08-03,28,0,R
673513,2026-08-03,6,0,L
674841,2026-08-03,24,0,L
675627,2026-08-03,10,1,R
676680,2026-08-03,4,1,L
676775,2026-08-03,3,0,R
676879,2026-08-03,8,0,L
677865,2026-08-03,6,1,L
678868,2026-08-03,3,0,R
679775,2026-08-03,5,0,L
680736,2026-08-03,23,4,L
680755,2026-08-03,5,0,R
682254,2026-08-03,4,0,L
682608,2026-08-03,5,1,R
683409,2026-08-03,9,3,R
683618,2026-08-03,6,0,R
685299,2026-08-03,27,2,R
687075,2026-08-03,16,0,R
687239,2026-08-03,4,0,R
687330,2026-08-03,1,0,R
689147,2026-08-03,3,0,R
690925,2026-08-03,3,1,R
693645,2026-08-03,17,1,R
693855,2026-08-03,25,1,L
694297,2026-08-03,25,0,R
694477,2026-08-03,3,0,R
696149,2026-08-03,24,0,R
700241,2026-08-03,18,1,R
700669,2026-08-03,6,0,R
805299,2026-08-03,3,0,L
837227,2026-08-03,9,0,R
489446,2026-08-04,3,0,R
518585,2026-08-04,3,0,R
552640,2026-08-04,5,0,R
571927,2026-08-04,5,0,L
573124,2026-08-04,4,0,L
592155,2026-08-04,4,0,L
592866,2026-08-04,5,0,R
593958,2026-08-04,29,0,L
594580,2026-08-04,5,0,L
605288,2026-08-04,1,0,R
605447,2026-08-04,7,0,R
607200,2026-08-04,15,1,R
608566,2026-08-04,8,2,R
621053,2026-08-04,1,0,R
621074,2026-08-04,3,0,R
621097,2026-08-04,4,0,R
621242,2026-08-04,5,1,R
622554,2026-08-04,7,2,R
622608,2026-08-04,3,0,R
623149,2026-08-04,4,0,R
623465,2026-08-04,2,0,R
623474,2026-08-04,3,0,R
628452,2026-08-04,7,0,R
640455,2026-08-04,28,0,L
641329,2026-08-04,3,0,R
641793,2026-08-04,27,0,R
641941,2026-08-04,5,0,R
642528,2026-08-04,5,0,R
642547,2026-08-04,19,2,R
650960,2026-08-04,4,0,R
656288,2026-08-04,3,0,R
656550,2026-08-04,23,0,R
656641,2026-08-04,6,0,L
656730,2026-08-04,3,0,R
656786,2026-08-04,4,0,L
656986,2026-08-04,3,0,L
657044,2026-08-04,5,0,R
657097,2026-08-04,3,0,R
657514,2026-08-04,3,0,L
657571,2026-08-04,5,0,L
657746,2026-08-04,25,0,R
660853,2026-08-04,7,0,R
663436,2026-08-04,25,3,R
663687,2026-08-04,5,0,L
663738,2026-08-04,4,0,L
663776,2026-08-04,23,0,L
663878,2026-08-04,4,0,R
663893,2026-08-04,4,0,L
663903,2026-08-04,24,0,R
664076,2026-08-04,2,0,L
664141,2026-08-04,4,0,R
665660,2026-08-04,1,0,R
665665,2026-08-04,6,0,L
665871,2026-08-04,21,1,R
666171,2026-08-04,3,0,R
666200,2026-08-04,29,0,L
666974,2026-08-04,4,0,R
667463,2026-08-04,5,1,L
668873,2026-08-04,4,0,R
668984,2026-08-04,6,0,R
669020,2026-08-04,3,0,L
669022,2026-08-04,24,0,L
669062,2026-08-04,1,0,L
669276,2026-08-04,4,0,L
669372,2026-08-04,24,0,R
669373,2026-08-04,24,1,L
669620,2026-08-04,3,0,L
669711,2026-08-04,3,0,R
669713,2026-08-04,23,0,R
670062,2026-08-04,3,0,R
670167,2026-08-04,4,0,R
670280,2026-08-04,5,0,R
670329,2026-08-04,5,0,R
670990,2026-08-04,3,0,R
671345,2026-08-04,3,0,R
672629,2026-08-04,3,0,R
673540,2026-08-04,4,0,R
674444,2026-08-04,5,1,R
675512,2026-08-04,25,0,R
675848,2026-08-04,5,0,R
676106,2026-08-04,27,1,R
676263,2026-08-04,1,0,L
676282,2026-08-04,24,2,L
677944,2026-08-04,10,1,R
677960,2026-08-04,21,0,L
677961,2026-08-04,2,0,R
677976,2026-08-04,21,0,R
678394,2026-08-04,9,0,R
680570,2026-08-04,26,0,R
680755,2026-08-04,3,0,R
680767,2026-08-04,6,0,R
681006,2026-08-04,4,0,L
681190,2026-08-04,20,0,R
681217,2026-08-04,4,1,R
681320,2026-08-04,4,0,L
681892,2026-08-04,5,0,L
681911,2026-08-04,4,0,L
681916,2026-08-04,5,0,R
682120,2026-08-04,4,0,L
682608,2026-08-04,1,0,R
682842,2026-08-04,5,0,R
683003,2026-08-04,21,2,R
687223,2026-08-04,4,0,L
687312,2026-08-04,22,1,R
687330,2026-08-04,5,0,R
687396,2026-08-04,5,0,L
687473,2026-08-04,23,1,R
689149,2026-08-04,20,1,R
689254,2026-08-04,4,0,L
689266,2026-08-04,2,0,L
690928,2026-08-04,26,2,R
693308,2026-08-04,5,0,R
694918,2026-08-04,22,0,R
695239,2026-08-04,3,0,L
696062,2026-08-04,10,0,R
699134,2026-08-04,3,0,R
