season,game_id,date,home_team,away_team,home_win,home_era,home_whip,home_k9,home_bb9,away_era,away_whip,away_k9,away_bb9,home_ops,home_kpct,away_ops,away_kpct,era_diff,k9_diff,ops_diff
2023,718653,2023-04-09,Pittsburgh Pirates,Chicago White Sox,1,4.31,1.37,8.0,4.2,5.43,1.59,9.32,6.33,0.681,24.0,0.631,23.8,1.12,-1.3200000000000005,0.05
2023,718651,2023-04-09,Baltimore Orioles,New York Yankees,0,3.64,0.99,8.87,2.58,4.97,1.25,9.52,2.84,0.744,22.4,0.715,23.9,1.3299999999999996,-0.6500000000000004,0.029
2023,718646,2023-04-09,Cleveland Guardians,Seattle Mariners,1,7.59,1.97,5.91,2.11,3.35,1.04,8.12,0.9,0.678,18.7,0.692,25.9,-4.24,-2.209999999999999,-0.0139999999999999
2023,718647,2023-04-09,New York Mets,Miami Marlins,0,6.8,1.7,6.6,3.8,3.66,1.15,8.79,1.63,0.716,22.0,0.705,21.3,-3.14,-2.1899999999999995,0.011
2023,718649,2023-04-09,Minnesota Twins,Houston Astros,0,3.16,1.05,9.82,1.75,5.09,1.36,10.29,3.18,0.719,26.6,0.787,19.8,1.93,-0.4699999999999988,-0.068
2023,718650,2023-04-09,Milwaukee Brewers,St. Louis Cardinals,1,3.86,1.12,11.41,2.93,6.23,1.74,5.48,4.15,0.696,23.2,0.725,21.4,2.370000000000001,5.93,-0.029
2023,718642,2023-04-09,Chicago Cubs,Texas Rangers,0,4.84,1.28,8.16,2.39,4.12,1.29,8.12,3.09,0.699,22.4,0.759,22.5,-0.7199999999999998,0.0400000000000009,-0.06
2023,718645,2023-04-09,Colorado Rockies,Washington Nationals,1,5.82,1.68,7.89,5.82,8.45,1.96,7.28,6.57,0.704,25.5,0.713,18.9,2.629999999999999,0.6099999999999994,-0.009
2023,718643,2023-04-09,San Francisco Giants,Kansas City Royals,1,4.88,1.25,7.13,1.81,3.94,1.31,9.0,1.13,0.699,24.5,0.63,23.3,-0.94,-1.87,0.0689999999999999
2023,718644,2023-04-09,Los Angeles Angels,Toronto Blue Jays,0,4.48,1.35,10.17,3.63,3.86,1.27,9.72,2.58,0.765,24.8,0.734,20.9,-0.6200000000000006,0.4499999999999993,0.031
2023,718639,2023-04-09,Arizona Diamondbacks,Los Angeles Dodgers,1,5.31,1.42,6.0,2.88,6.13,1.48,9.52,2.48,0.677,20.4,0.777,21.5,0.8200000000000003,-3.52,-0.0999999999999999
2023,718648,2023-04-09,Atlanta Braves,San Diego Padres,0,7.6,1.89,3.93,3.15,3.57,1.2,8.61,2.21,0.735,20.6,0.709,21.2,-4.029999999999999,-4.68,0.026
2023,718640,2023-04-10,Minnesota Twins,Chicago White Sox,0,4.23,1.17,10.09,2.42,4.58,1.42,10.88,4.02,0.705,26.6,0.686,23.8,0.3499999999999996,-0.7900000000000009,0.0189999999999999
2023,718637,2023-04-10,Cleveland Guardians,New York Yankees,1,3.8,1.23,7.52,2.39,4.56,1.08,9.44,2.82,0.706,18.7,0.728,23.9,0.7599999999999998,-1.92,-0.022
2023,718635,2023-04-10,Baltimore Orioles,Oakland Athletics,1,4.73,1.32,7.36,2.58,4.54,1.26,8.41,2.77,0.716,22.4,0.653,25.1,-0.1900000000000004,-1.0499999999999998,0.0629999999999999
2023,718632,2023-04-10,Pittsburgh Pirates,Houston Astros,0,6.59,1.57,7.24,4.21,3.45,1.13,9.09,2.59,0.704,24.0,0.773,19.8,-3.14,-1.85,-0.069
2023,718638,2023-04-10,Tampa Bay Rays,Boston Red Sox,1,5.95,1.49,9.99,4.46,4.04,1.12,11.54,3.15,0.768,23.0,0.74,22.2,-1.91,-1.549999999999999,0.028
2023,718633,2023-04-10,Philadelphia Phillies,Miami Marlins,1,3.29,1.02,11.09,2.16,4.14,1.21,7.36,2.34,0.756,23.9,0.738,21.3,0.8499999999999996,3.73,0.018
2023,718634,2023-04-10,New York Mets,San Diego Padres,1,3.77,1.12,10.26,2.65,4.56,1.3,9.31,2.84,0.686,22.0,0.706,21.2,0.7899999999999996,0.9499999999999992,-0.0199999999999999
2023,718636,2023-04-10,Atlanta Braves,Cincinnati Reds,1,3.81,1.28,6.6,3.25,4.76,1.37,6.86,3.21,0.847,20.6,0.727,24.2,0.9499999999999996,-0.2600000000000007,0.12
2023,718628,2023-04-10,Chicago Cubs,Seattle Mariners,1,5.0,1.43,8.92,3.54,3.34,1.1,10.01,2.56,0.729,22.4,0.705,25.9,-1.66,-1.09,0.024
2023,718630,2023-04-10,Texas Rangers,Kansas City Royals,1,4.15,1.38,9.22,3.67,5.06,1.27,6.13,1.45,0.75,22.5,0.673,23.3,0.9099999999999993,3.0900000000000007,0.0769999999999999
2023,718629,2023-04-10,Colorado Rockies,St. Louis Cardinals,1,4.95,1.1,7.65,1.35,3.86,1.33,8.4,2.74,0.709,25.5,0.761,21.4,-1.0900000000000003,-0.75,-0.052
2023,718631,2023-04-10,Los Angeles Angels,Washington Nationals,0,8.29,1.96,7.49,5.35,5.2,1.48,6.2,2.85,0.789,24.8,0.713,18.9,-3.089999999999999,1.29,0.076
2023,718627,2023-04-10,Arizona Diamondbacks,Milwaukee Brewers,1,3.47,1.12,9.43,2.01,3.14,1.14,5.91,2.84,0.736,20.4,0.694,23.2,-0.33,3.52,0.042
2023,718641,2023-04-10,San Francisco Giants,Los Angeles Dodgers,0,3.25,1.07,8.08,1.29,4.6,1.16,8.97,1.84,0.644,24.5,0.824,21.5,1.3499999999999996,-0.8900000000000006,-0.1799999999999999
2023,718626,2023-04-11,Cleveland Guardians,New York Yankees,0,4.5,1.31,5.14,3.0,2.63,0.98,9.56,2.07,0.653,18.7,0.725,23.9,-1.87,-4.420000000000001,-0.0719999999999999
2023,718618,2023-04-11,Baltimore Orioles,Oakland Athletics,1,4.35,1.34,9.52,3.1,7.6,1.96,6.55,4.56,0.715,22.4,0.673,25.1,3.25,2.97,0.0419999999999999
2023,718623,2023-04-11,Pittsburgh Pirates,Houston Astros,1,4.21,1.25,9.73,2.55,4.56,1.27,8.83,3.44,0.671,24.0,0.773,19.8,0.3499999999999996,0.9000000000000004,-0.1019999999999999
2023,718625,2023-04-11,Tampa Bay Rays,Boston Red Sox,1,3.29,1.18,9.47,3.21,5.15,1.33,9.04,1.63,0.795,23.0,0.708,22.2,1.8600000000000003,0.4300000000000015,0.087
2023,718619,2023-04-11,Philadelphia Phillies,Miami Marlins,0,4.46,1.15,9.39,2.09,3.58,1.21,10.48,2.77,0.741,23.9,0.738,21.3,-0.8799999999999999,-1.09,0.003
2023,718622,2023-04-11,Toronto Blue Jays,Detroit Tigers,1,5.87,1.74,8.14,6.08,3.58,1.04,5.77,2.42,0.741,20.9,0.692,24.2,-2.29,2.370000000000001,0.049
2023,718621,2023-04-11,New York Mets,San Diego Padres,0,5.03,1.57,10.38,4.05,6.55,1.68,6.71,4.53,0.741,22.0,0.745,21.2,1.5199999999999996,3.670000000000001,-0.004
2023,718620,2023-04-11,Atlanta Braves,Cincinnati Reds,1,6.97,1.84,9.87,4.94,9.0,2.23,3.81,4.15,0.854,20.6,0.706,24.2,2.03,6.059999999999999,0.148
2023,718617,2023-04-11,Chicago Cubs,Seattle Mariners,1,4.63,1.28,8.36,3.22,6.86,1.67,6.51,3.34,0.729,22.4,0.706,25.9,2.2300000000000004,1.85,0.023
2023,718616,2023-04-11,Minnesota Twins,Chicago White Sox,1,3.66,1.15,10.86,2.23,5.73,1.39,9.36,3.28,0.693,26.6,0.68,23.8,2.0700000000000003,1.5,0.0129999999999999
2023,718615,2023-04-11,Texas Rangers,Kansas City Royals,1,2.67,0.76,13.35,1.19,6.28,1.24,6.08,2.28,0.775,22.5,0.616,23.3,3.61,7.27,0.159
2023,718613,2023-04-11,Colorado Rockies,St. Louis Cardinals,0,5.03,1.47,5.43,2.43,4.78,1.32,6.12,1.74,0.689,25.5,0.71,21.4,-0.25,-0.6900000000000004,-0.021
2023,718614,2023-04-11,Los Angeles Angels,Washington Nationals,1,3.14,1.06,11.39,3.75,3.91,1.46,8.09,4.53,0.774,24.8,0.713,18.9,0.77,3.3000000000000007,0.061
2023,718611,2023-04-11,Arizona Diamondbacks,Milwaukee Brewers,0,3.29,1.19,9.47,3.5,3.39,1.07,9.29,3.07,0.718,20.4,0.693,23.2,0.1,0.1800000000000015,0.025
2023,718624,2023-04-11,San Francisco Giants,Los Angeles Dodgers,1,4.33,1.43,6.82,3.87,2.63,0.94,6.38,3.0,0.705,24.5,0.793,21.5,-1.7000000000000002,0.4400000000000004,-0.088
2023,718608,2023-04-12,Pittsburgh Pirates,Houston Astros,0,5.41,1.52,7.93,3.57,5.29,1.43,6.43,3.57,0.696,24.0,0.705,19.8,-0.1200000000000001,1.5,-0.009
2023,718610,2023-04-12,New York Mets,San Diego Padres,1,4.7,1.58,7.48,4.13,2.25,1.19,11.7,4.95,0.69,22.0,0.697,21.2,-2.45,-4.219999999999999,-0.007
2023,718605,2023-04-12,Minnesota Twins,Chicago White Sox,1,2.79,1.15,8.95,2.69,4.88,1.31,9.96,3.56,0.718,26.6,0.653,23.8,2.09,-1.0100000000000016,0.0649999999999999
2023,718604,2023-04-12,Cleveland Guardians,New York Yankees,0,5.19,1.33,7.01,3.12,4.64,1.35,8.43,2.6,0.678,18.7,0.72,23.9,-0.5500000000000007,-1.42,-0.0419999999999999
2023,718606,2023-04-12,Chicago Cubs,Seattle Mariners,0,3.95,1.26,7.84,3.42,3.73,1.08,8.92,1.7,0.694,22.4,0.682,25.9,-0.2200000000000002,-1.08,0.0119999999999999
2023,718607,2023-04-12,Colorado Rockies,St. Louis Cardinals,0,6.45,1.61,5.84,4.43,4.99,1.58,9.23,4.12,0.656,25.5,0.737,21.4,-1.46,-3.390000000000001,-0.0809999999999999
2023,718598,2023-04-12,Arizona Diamondbacks,Milwaukee Brewers,1,3.32,1.43,8.19,3.98,4.91,1.36,6.14,2.45,0.723,20.4,0.694,23.2,1.5900000000000003,2.05,0.029
2023,718609,2023-04-12,Philadelphia Phillies,Miami Marlins,0,3.61,1.08,9.94,1.83,4.24,1.44,10.66,5.96,0.759,23.9,0.72,21.3,0.6300000000000003,-0.7200000000000006,0.039
2023,718602,2023-04-12,Los Angeles Angels,Washington Nationals,1,4.32,1.24,9.85,2.55,4.42,1.4,9.97,3.76,0.743,24.8,0.721,18.9,0.0999999999999996,-0.120000000000001,0.022
2023,718599,2023-04-12,Baltimore Orioles,Oakland Athletics,0,4.12,1.31,8.18,2.87,5.36,1.56,8.43,4.53,0.722,22.4,0.663,25.1,1.2400000000000002,-0.25,0.0589999999999999
2023,718600,2023-04-12,Tampa Bay Rays,Boston Red Sox,1,5.59,1.39,11.09,3.35,4.3,1.13,10.96,2.54,0.757,23.0,0.708,22.2,-1.29,0.129999999999999,0.049
2023,718603,2023-04-12,Toronto Blue Jays,Detroit Tigers,1,3.16,1.18,11.53,2.68,3.3,1.15,8.43,2.83,0.723,20.9,0.686,24.2,0.1399999999999996,3.1,0.0369999999999999
2023,718601,2023-04-12,Atlanta Braves,Cincinnati Reds,1,3.86,1.09,13.55,2.8,4.82,1.42,12.21,3.86,0.783,20.6,0.699,24.2,0.9600000000000004,1.34,0.084
2023,718595,2023-04-12,Texas Rangers,Kansas City Royals,0,3.63,1.14,8.25,2.94,4.57,1.92,6.15,8.93,0.75,22.5,0.667,23.3,0.9400000000000004,2.1,0.0829999999999999
2023,718612,2023-04-12,San Francisco Giants,Los Angeles Dodgers,0,3.87,1.32,7.79,2.2,2.46,1.06,9.36,2.73,0.697,24.5,0.798,21.5,-1.41,-1.5699999999999994,-0.101
2023,718596,2023-04-13,Baltimore Orioles,Oakland Athletics,1,4.42,1.28,7.91,2.44,10.07,2.08,5.95,5.49,0.729,22.4,0.667,25.1,5.65,1.96,0.0619999999999999
2023,718594,2023-04-13,Tampa Bay Rays,Boston Red Sox,1,0.56,0.5,13.5,2.25,7.04,1.64,6.87,3.44,0.79,23.0,0.684,22.2,6.48,6.63,0.1059999999999999
2023,718597,2023-04-13,Cincinnati Reds,Philadelphia Phillies,1,6.29,1.75,12.32,2.62,5.36,1.41,6.69,2.23,0.697,24.2,0.751,23.9,-0.9299999999999996,5.63,-0.054
2023,718590,2023-04-13,New York Yankees,Minnesota Twins,0,4.28,1.22,7.17,2.79,4.51,1.17,10.97,1.89,0.735,23.9,0.695,26.6,0.2299999999999995,-3.8000000000000007,0.04
2023,718593,2023-04-13,Toronto Blue Jays,Detroit Tigers,0,3.6,1.18,8.37,2.66,7.26,1.68,6.97,4.35,0.744,20.9,0.68,24.2,3.66,1.3999999999999997,0.0639999999999999
2023,718591,2023-04-13,St. Louis Cardinals,Pittsburgh Pirates,0,3.2,1.19,7.92,2.29,3.86,1.31,8.92,3.38,0.767,21.4,0.697,24.0,0.6599999999999997,-1.0,0.07
2023,718589,2023-04-13,San Diego Padres,Milwaukee Brewers,0,3.43,1.26,8.65,3.26,4.55,1.19,7.94,2.74,0.724,21.2,0.697,23.2,1.1199999999999997,0.71,0.027
2023,718585,2023-04-14,Detroit Tigers,San Francisco Giants,1,6.9,1.68,8.35,4.0,4.44,1.24,9.79,3.21,0.663,24.2,0.687,24.5,-2.46,-1.4399999999999995,-0.024
2023,718586,2023-04-14,Cincinnati Reds,Philadelphia Phillies,0,11.45,2.36,7.36,5.73,4.38,1.31,7.19,3.7,0.709,24.2,0.759,23.9,-7.069999999999999,0.1699999999999999,-0.05
2023,718584,2023-04-14,Miami Marlins,Arizona Diamondbacks,1,4.0,1.22,9.5,3.0,10.26,2.4,5.4,8.1,0.684,21.3,0.736,20.4,6.26,4.1,-0.0519999999999999
2023,718592,2023-04-14,Washington Nationals,Cleveland Guardians,0,5.55,1.6,6.92,3.3,5.24,1.46,5.24,3.16,0.706,18.9,0.701,18.7,-0.3099999999999996,1.6799999999999995,0.005
2023,718588,2023-04-14,New York Yankees,Minnesota Twins,0,4.97,1.25,9.52,2.84,4.63,1.22,9.4,2.25,0.717,23.9,0.697,26.6,-0.3399999999999998,0.1199999999999992,0.02
2023,718587,2023-04-14,Toronto Blue Jays,Tampa Bay Rays,1,3.65,1.19,8.73,2.47,2.62,1.05,9.47,2.22,0.749,20.9,0.792,23.0,-1.0299999999999998,-0.7400000000000002,-0.043
2023,718580,2023-04-14,Boston Red Sox,Los Angeles Angels,1,5.01,1.37,8.41,3.48,4.11,1.51,7.96,4.6,0.716,22.2,0.785,24.8,-0.8999999999999995,0.4500000000000002,-0.069
2023,718583,2023-04-14,Chicago White Sox,Baltimore Orioles,0,3.77,1.23,7.54,2.74,3.64,0.99,8.87,2.58,0.704,23.8,0.744,22.4,-0.1299999999999999,-1.3299999999999992,-0.04
2023,718581,2023-04-14,Houston Astros,Texas Rangers,0,4.0,1.3,10.33,3.33,4.45,1.4,5.91,3.11,0.743,19.8,0.744,22.5,0.4500000000000002,4.42,-0.001
2023,718579,2023-04-14,Kansas City Royals,Atlanta Braves,0,5.52,1.45,7.5,2.76,3.64,1.43,10.08,4.57,0.693,23.3,0.818,20.6,-1.88,-2.58,-0.125
2023,718582,2023-04-14,St. Louis Cardinals,Pittsburgh Pirates,1,6.23,1.74,5.48,4.15,4.31,1.37,8.0,4.2,0.761,21.4,0.648,24.0,-1.9200000000000008,-2.52,0.1129999999999999
2023,718578,2023-04-14,Oakland Athletics,New York Mets,0,6.34,1.59,8.41,4.57,2.98,1.22,10.93,4.17,0.663,25.1,0.739,22.0,-3.36,-2.52,-0.0759999999999999
2023,718574,2023-04-14,San Diego Padres,Milwaukee Brewers,0,3.22,1.16,8.31,2.88,6.56,1.67,8.29,4.63,0.741,21.2,0.692,23.2,3.3399999999999994,0.0200000000000013,0.049
2023,718575,2023-04-14,Los Angeles Dodgers,Chicago Cubs,0,6.5,1.39,5.68,1.93,3.06,1.17,9.14,1.87,0.785,21.5,0.729,22.4,-3.44,-3.460000000000001,0.056
2023,718577,2023-04-14,Seattle Mariners,Colorado Rockies,1,2.0,1.44,3.0,6.0,5.5,1.49,5.63,2.78,0.705,25.9,0.706,25.5,3.5,-2.63,-0.001
2023,718572,2023-04-15,New York Yankees,Minnesota Twins,1,4.56,1.08,9.44,2.82,3.16,1.05,9.82,1.75,0.736,23.9,0.719,26.6,-1.3999999999999997,-0.3800000000000008,0.017
2023,718571,2023-04-15,Detroit Tigers,San Francisco Giants,1,4.18,1.21,6.53,2.76,4.88,1.25,7.13,1.81,0.677,24.2,0.713,24.5,0.7000000000000002,-0.5999999999999996,-0.0359999999999999
2023,718570,2023-04-15,Chicago White Sox,Baltimore Orioles,1,5.43,1.59,9.32,6.33,4.73,1.32,7.36,2.58,0.69,23.8,0.748,22.4,-0.6999999999999993,1.96,-0.058
2023,718568,2023-04-15,St. Louis Cardinals,Pittsburgh Pirates,0,3.86,1.33,8.4,2.74,6.59,1.57,7.24,4.21,0.755,21.4,0.698,24.0,2.73,1.16,0.057
2023,718569,2023-04-15,Toronto Blue Jays,Tampa Bay Rays,1,3.86,1.27,9.72,2.58,7.01,1.68,8.77,4.21,0.742,20.9,0.779,23.0,3.15,0.9500000000000012,-0.037
2023,718573,2023-04-15,Washington Nationals,Cleveland Guardians,0,8.45,1.96,7.28,6.57,7.59,1.97,5.91,2.11,0.721,18.9,0.706,18.7,-0.8599999999999994,1.37,0.015
2023,718560,2023-04-15,San Diego Padres,Milwaukee Brewers,1,3.57,1.2,8.61,2.21,3.86,1.12,11.41,2.93,0.709,21.2,0.684,23.2,0.29,-2.8000000000000007,0.0249999999999999
2023,718565,2023-04-15,Oakland Athletics,New York Mets,0,7.18,1.49,9.46,5.13,6.8,1.7,6.6,3.8,0.659,25.1,0.737,22.0,-0.3799999999999999,2.860000000000001,-0.0779999999999999
2023,718576,2023-04-15,Boston Red Sox,Los Angeles Angels,1,4.04,1.12,11.54,3.15,5.43,1.49,7.6,4.09,0.727,22.2,0.769,24.8,1.3899999999999997,3.94,-0.042
2023,718566,2023-04-15,Cincinnati Reds,Philadelphia Phillies,1,4.76,1.37,6.86,3.21,3.29,1.02,11.09,2.16,0.69,24.2,0.756,23.9,-1.4699999999999998,-4.23,-0.066
2023,718563,2023-04-15,Kansas City Royals,Atlanta Braves,0,3.94,1.31,9.0,1.13,3.81,1.28,6.6,3.25,0.698,23.3,0.788,20.6,-0.1299999999999999,2.4000000000000004,-0.09
2023,718567,2023-04-15,Miami Marlins,Arizona Diamondbacks,1,3.66,1.15,8.79,1.63,5.31,1.42,6.0,2.88,0.681,21.3,0.736,20.4,1.6499999999999997,2.789999999999999,-0.0549999999999999
2023,718562,2023-04-15,Houston Astros,Texas Rangers,1,5.09,1.36,10.29,3.18,4.12,1.29,8.12,3.09,0.773,19.8,0.728,22.5,-0.9699999999999998,2.17,0.045
2023,718564,2023-04-15,Los Angeles Dodgers,Chicago Cubs,1,6.13,1.48,9.52,2.48,4.84,1.28,8.16,2.39,0.803,21.5,0.704,22.4,-1.29,1.3599999999999994,0.099
2023,718561,2023-04-15,Seattle Mariners,Colorado Rockies,1,3.35,1.04,8.12,0.9,5.82,1.68,7.89,5.82,0.651,25.9,0.704,25.5,2.47,0.2299999999999995,-0.0529999999999999
2023,718559,2023-04-16,Boston Red Sox,Los Angeles Angels,1,5.15,1.33,9.04,1.63,4.48,1.35,10.17,3.63,0.708,22.2,0.744,24.8,-0.6699999999999999,-1.1300000000000008,-0.036
2023,718555,2023-04-16,Washington Nationals,Cleveland Guardians,1,5.2,1.48,6.2,2.85,3.8,1.23,7.52,2.39,0.726,18.9,0.667,18.7,-1.4000000000000004,-1.3199999999999994,0.0589999999999999
2023,718557,2023-04-16,New York Yankees,Minnesota Twins,1,2.63,0.98,9.56,2.07,3.66,1.15,10.86,2.23,0.722,23.9,0.719,26.6,1.0300000000000002,-1.299999999999999,0.003
2023,718556,2023-04-16,Toronto Blue Jays,Tampa Bay Rays,0,5.87,1.74,8.14,6.08,3.29,1.18,9.47,3.21,0.724,20.9,0.745,23.0,-2.58,-1.33,-0.021
2023,718554,2023-04-16,Cincinnati Reds,Philadelphia Phillies,0,9.0,2.23,3.81,4.15,4.46,1.15,9.39,2.09,0.677,24.2,0.763,23.9,-4.54,-5.58,-0.0859999999999999
2023,718550,2023-04-16,Miami Marlins,Arizona Diamondbacks,0,4.14,1.21,7.36,2.34,3.47,1.12,9.43,2.01,0.707,21.3,0.677,20.4,-0.6699999999999995,-2.0699999999999994,0.0299999999999999
2023,718551,2023-04-16,Kansas City Royals,Atlanta Braves,0,5.06,1.27,6.13,1.45,6.97,1.84,9.87,4.94,0.617,23.3,0.779,20.6,1.91,-3.7399999999999993,-0.162
2023,718553,2023-04-16,Chicago White Sox,Baltimore Orioles,0,4.58,1.42,10.88,4.02,4.35,1.34,9.52,3.1,0.681,23.8,0.728,22.4,-0.2300000000000004,1.3600000000000012,-0.0469999999999999
2023,718548,2023-04-16,St. Louis Cardinals,Pittsburgh Pirates,1,4.78,1.32,6.12,1.74,4.21,1.25,9.73,2.55,0.76,21.4,0.699,24.0,-0.5700000000000003,-3.61,0.061
2023,718546,2023-04-16,Oakland Athletics,New York Mets,0,4.54,1.26,8.41,2.77,3.64,1.33,8.14,4.93,0.673,25.1,0.755,22.0,-0.8999999999999999,0.2699999999999996,-0.0819999999999999
2023,718547,2023-04-16,Los Angeles Dodgers,Chicago Cubs,0,4.6,1.16,8.97,1.84,5.0,1.43,8.92,3.54,0.792,21.5,0.755,22.4,0.4000000000000003,0.0500000000000007,0.037
2023,718545,2023-04-16,Seattle Mariners,Colorado Rockies,1,3.34,1.1,10.01,2.56,8.7,1.93,7.8,4.5,0.705,25.9,0.655,25.5,5.359999999999999,2.21,0.0499999999999999
2023,718549,2023-04-16,San Diego Padres,Milwaukee Brewers,0,4.56,1.3,9.31,2.84,3.14,1.14,5.91,2.84,0.709,21.2,0.705,23.2,-1.4199999999999997,3.4000000000000004,0.004
2023,718552,2023-04-16,Houston Astros,Texas Rangers,0,3.45,1.13,9.09,2.59,4.15,1.38,9.22,3.67,0.716,19.8,0.76,22.5,0.7000000000000002,-0.1300000000000007,-0.044
2023,718558,2023-04-16,Detroit Tigers,San Francisco Giants,0,2.8,0.9,11.43,1.57,5.36,1.35,7.08,1.62,0.695,24.2,0.734,24.5,2.5600000000000005,4.35,-0.039
2023,718540,2023-04-17,Boston Red Sox,Los Angeles Angels,0,4.24,1.34,7.57,2.58,3.14,1.06,11.39,3.75,0.735,22.2,0.769,24.8,-1.1,-3.82,-0.034
2023,718542,2023-04-17,Cincinnati Reds,Tampa Bay Rays,1,4.82,1.42,12.21,3.86,5.95,1.49,9.99,4.46,0.698,24.2,0.769,23.0,1.13,2.2200000000000006,-0.071
2023,718544,2023-04-17,Miami Marlins,San Francisco Giants,1,3.58,1.21,10.48,2.77,3.25,1.07,8.08,1.29,0.705,21.3,0.665,24.5,-0.33,2.4000000000000004,0.0399999999999999
2023,718539,2023-04-17,Kansas City Royals,Texas Rangers,0,6.28,1.24,6.08,2.28,2.67,0.76,13.35,1.19,0.632,23.3,0.709,22.5,-3.61,-7.27,-0.0769999999999999
2023,718538,2023-04-17,St. Louis Cardinals,Arizona Diamondbacks,0,4.99,1.58,9.23,4.12,3.29,1.19,9.47,3.5,0.758,21.4,0.737,20.4,-1.7000000000000002,-0.2400000000000002,0.021
2023,718537,2023-04-17,Houston Astros,Toronto Blue Jays,1,4.56,1.27,8.83,3.44,3.16,1.18,11.53,2.68,0.721,19.8,0.739,20.9,-1.3999999999999997,-2.7,-0.018
2023,718535,2023-04-17,Colorado Rockies,Pittsburgh Pirates,0,5.03,1.47,5.43,2.43,5.41,1.52,7.93,3.57,0.662,25.5,0.701,24.0,0.3799999999999999,-2.5,-0.0389999999999999
2023,718536,2023-04-17,Oakland Athletics,Chicago Cubs,0,7.6,1.96,6.55,4.56,4.63,1.28,8.36,3.22,0.685,25.1,0.731,22.4,-2.97,-1.81,-0.0459999999999999
2023,718533,2023-04-17,San Diego Padres,Atlanta Braves,0,6.55,1.68,6.71,4.53,2.55,1.13,9.27,2.09,0.699,21.2,0.838,20.6,-4.0,-2.56,-0.139
2023,718534,2023-04-17,Seattle Mariners,Milwaukee Brewers,0,6.86,1.67,6.51,3.34,3.39,1.07,9.29,3.07,0.682,25.9,0.697,23.2,-3.47,-2.78,-0.0149999999999999
2023,718532,2023-04-17,Los Angeles Dodgers,New York Mets,0,2.63,0.94,6.38,3.0,5.03,1.57,10.38,4.05,0.785,21.5,0.74,22.0,2.4000000000000004,-4.000000000000001,0.045
2023,718541,2023-04-17,Detroit Tigers,Cleveland Guardians,0,3.3,1.15,8.43,2.83,5.19,1.33,7.01,3.12,0.68,24.2,0.654,18.7,1.8900000000000008,1.42,0.026
2023,718543,2023-04-17,Chicago White Sox,Philadelphia Phillies,0,4.88,1.31,9.96,3.56,5.36,1.41,6.69,2.23,0.686,23.8,0.72,23.9,0.4800000000000004,3.2700000000000005,-0.0339999999999999
2023,718530,2023-04-18,Detroit Tigers,Cleveland Guardians,1,5.45,1.32,9.25,3.17,4.5,1.31,5.14,3.0,0.677,24.2,0.695,18.7,-0.9500000000000002,4.11,-0.0179999999999999
2023,718525,2023-04-18,Chicago White Sox,Philadelphia Phillies,0,5.73,1.39,9.36,3.28,3.61,1.08,9.94,1.83,0.694,23.8,0.76,23.9,-2.120000000000001,-0.5800000000000001,-0.066
2023,718526,2023-04-18,Cincinnati Reds,Tampa Bay Rays,0,6.29,1.75,12.32,2.62,5.59,1.39,11.09,3.35,0.692,24.2,0.778,23.0,-0.7000000000000002,1.2300000000000004,-0.086
2023,718528,2023-04-18,Miami Marlins,San Francisco Giants,1,4.24,1.44,10.66,5.96,4.33,1.43,6.82,3.87,0.704,21.3,0.706,24.5,0.0899999999999998,3.84,-0.002
2023,718531,2023-04-18,Washington Nationals,Baltimore Orioles,0,3.91,1.46,8.09,4.53,4.12,1.31,8.18,2.87,0.726,18.9,0.741,22.4,0.2099999999999999,-0.0899999999999998,-0.015
2023,718529,2023-04-18,New York Yankees,Los Angeles Angels,0,4.64,1.35,8.43,2.6,8.29,1.96,7.49,5.35,0.719,23.9,0.764,24.8,3.65,0.9399999999999996,-0.045
2023,718524,2023-04-18,Boston Red Sox,Minnesota Twins,1,4.3,1.13,10.96,2.54,2.79,1.15,8.95,2.69,0.765,22.2,0.699,26.6,-1.5099999999999998,2.0100000000000016,0.066
2023,718522,2023-04-18,Kansas City Royals,Texas Rangers,0,4.57,1.92,6.15,8.93,3.63,1.14,8.25,2.94,0.693,23.3,0.729,22.5,-0.9400000000000004,-2.1,-0.036
2023,718527,2023-04-18,St. Louis Cardinals,Arizona Diamondbacks,0,3.2,1.19,7.92,2.29,3.32,1.43,8.19,3.98,0.722,21.4,0.736,20.4,0.1199999999999996,-0.2699999999999996,-0.014
2023,718520,2023-04-18,Houston Astros,Toronto Blue Jays,0,5.29,1.43,6.43,3.57,3.6,1.18,8.37,2.66,0.721,19.8,0.751,20.9,-1.69,-1.9399999999999995,-0.03
2023,718521,2023-04-18,Colorado Rockies,Pittsburgh Pirates,0,6.45,1.61,5.84,4.43,3.86,1.31,8.92,3.38,0.707,25.5,0.683,24.0,-2.5900000000000003,-3.08,0.0239999999999999
2023,718523,2023-04-18,Oakland Athletics,Chicago Cubs,0,5.36,1.56,8.43,4.53,3.95,1.26,7.84,3.42,0.672,25.1,0.752,22.4,-1.41,0.5899999999999999,-0.0799999999999999
2023,718519,2023-04-18,San Diego Padres,Atlanta Braves,0,2.25,1.19,11.7,4.95,3.86,1.09,13.55,2.8,0.714,21.2,0.788,20.6,1.61,-1.8500000000000008,-0.074
2023,718517,2023-04-18,Seattle Mariners,Milwaukee Brewers,0,3.73,1.08,8.92,1.7,4.55,1.19,7.94,2.74,0.666,25.9,0.71,23.2,0.8199999999999998,0.9799999999999996,-0.0439999999999999
